"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"79",1,0,0,0,0,0,0,0,0,0,0
"80",6,1,0,0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0,1,0,0
"82",0,0,0,0,0,0,0,0,1,0,0
"83",0,1,0,0,0,0,0,0,1,0,0
"84",0,0,1,0,0,0,1,0,11,0,0
"85",1,0,0,0,0,0,0,0,1,0,0
"86",0,0,0,0,0,0,0,0,2,0,0
"87",1,0,0,0,0,0,0,0,0,0,0
"88",1,0,0,0,0,0,0,0,0,0,0
"89",5,0,2,0,0,0,1,1,43,0,0
"90",0,0,1,0,0,0,0,0,0,0,0
"91",0,1,0,0,0,0,0,0,0,0,0
"92",1,0,0,0,0,0,0,0,0,0,0
"93",11,7,1,1,1,1,1,1,10,1,1
"94",0,0,0,0,0,1,0,0,0,0,0
"95",0,0,0,0,0,0,0,0,12,0,0
"96",1,0,0,0,0,0,0,0,0,0,0
"97",0,0,1,0,0,1,0,0,0,0,0
"98",0,0,0,0,0,0,0,0,1,0,0
"99",1,0,0,0,0,0,0,0,0,0,0
"100",4,2,0,0,0,0,1,1,2,0,1
"101",1,0,0,0,0,0,0,1,3,0,0
"102",1,0,0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,4,0,0
"104",0,0,0,0,1,0,1,0,1,0,0
"105",2,2,1,0,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,2,0,0
"107",0,1,0,0,0,0,0,0,0,0,0
"108",0,0,0,0,0,0,0,0,2,0,0
"109",0,0,0,0,0,0,0,0,1,0,0
"110",11,5,1,0,1,1,1,1,7,1,0
"111",1,0,0,0,0,0,0,0,0,0,0
"112",0,1,0,0,0,0,0,0,3,0,0
"113",29,11,3,0,1,1,2,1,35,1,1
"114",1,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,1,0,0
"116",0,0,0,0,0,0,1,1,0,0,0
"117",1,0,0,0,0,0,0,0,0,0,0
"118",3,0,0,0,0,0,0,0,0,0,0
"119",5,9,1,0,0,1,0,1,2,1,0
"120",0,0,0,0,0,0,0,0,6,0,0
"121",0,0,0,0,0,0,0,0,1,0,0
"122",0,0,0,0,0,0,0,0,2,0,0
"123",2,1,0,0,1,0,0,0,0,0,0
"124",2,0,0,0,0,0,1,0,5,0,0
"125",0,0,0,0,1,0,1,1,0,1,0
"126",1,0,0,1,0,0,0,0,0,0,0
"127",0,0,0,0,0,0,0,0,3,0,0
"128",0,0,1,0,0,0,0,0,0,0,0
"129",3,0,0,0,0,0,0,0,0,1,1
"130",1,0,0,0,0,0,0,0,0,0,0
"131",0,0,1,1,0,0,0,0,35,0,0
"132",9,1,0,0,0,0,0,0,0,0,0
"133",7,0,1,0,1,0,1,1,9,0,0
"134",0,1,0,0,0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,1,0,0
"136",1,0,0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,0,0,0,1,0,0
"138",0,0,0,0,0,0,0,0,1,0,0
"139",0,0,0,0,0,0,0,0,2,0,0
"140",0,0,0,0,0,0,0,0,3,0,0
"141",1,0,0,0,0,0,0,0,0,0,0
"142",0,0,0,0,0,0,0,0,2,0,0
"143",0,0,0,0,0,0,0,0,1,0,0
"144",0,0,0,0,0,0,0,0,1,0,0
"145",5,0,0,0,0,0,0,0,0,0,0
"146",0,0,0,0,0,0,0,0,1,0,0
"147",1,1,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0,0,4,0,0
"149",0,0,0,0,1,0,0,0,0,0,0
"150",3,0,0,0,0,0,0,0,1,0,0
"151",3,1,0,0,0,1,2,0,2,0,0
"152",0,1,0,0,0,0,0,0,1,0,0
"153",0,0,0,0,1,0,0,0,0,0,0
"154",0,0,0,0,0,0,1,1,1,0,0
"155",5,2,1,0,0,0,0,1,29,0,0
"156",0,1,0,0,0,0,0,0,0,0,0
"157",0,0,1,0,0,0,0,0,0,0,0
"158",1,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,1,0,0
"160",1,0,0,0,0,0,0,0,0,0,0
"161",1,0,0,0,0,0,0,0,0,0,0
"162",1,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,1,0,0,1,12,0,0
"164",3,0,0,0,0,0,0,0,0,0,0
"165",0,0,0,0,0,0,0,0,1,0,0
"166",4,0,0,0,1,1,0,0,2,0,1
"167",0,0,0,0,0,0,0,0,1,0,0
"168",1,1,0,0,0,0,0,0,0,0,0
"169",1,0,0,0,0,0,0,0,0,0,0
"170",1,0,0,0,0,0,0,0,0,0,0
"171",1,0,0,0,0,0,0,0,4,0,0
"172",0,1,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0,0,1,0,0
"174",0,0,0,0,0,0,1,0,0,0,0
"175",0,0,0,0,0,0,0,0,1,0,0
"176",6,0,2,0,1,0,1,1,31,0,0
"177",7,0,0,0,0,0,0,0,0,0,0
"178",0,0,1,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,1,1,0,0,0
"180",2,0,0,0,0,0,0,0,4,0,0
"181",8,1,0,0,1,0,0,0,5,0,0
"182",5,3,0,0,0,0,0,0,0,0,0
"183",5,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,1,0,8,0,0
"185",0,0,0,0,0,0,0,0,1,0,0
"186",0,0,0,0,0,0,0,1,1,0,0
"187",4,0,0,0,0,0,0,0,0,0,0
"188",1,0,0,0,0,0,0,0,1,0,0
"189",0,0,0,0,0,0,0,0,1,0,0
"190",1,0,0,0,0,0,0,0,0,0,0
"191",0,1,0,0,0,0,0,0,0,0,0
"192",0,0,0,0,0,0,0,0,2,0,0
"193",4,0,1,0,0,0,0,1,28,1,0
"194",0,0,0,0,0,0,0,0,1,0,0
"195",1,0,0,0,0,0,0,0,0,0,0
"196",1,0,0,0,0,0,0,0,0,0,0
"197",1,0,0,0,0,0,0,0,0,0,0
"198",1,0,0,0,0,0,0,0,0,0,0
"199",4,2,1,0,0,0,0,1,2,1,0
"200",0,0,0,0,0,0,0,0,2,0,0
"201",9,2,1,0,0,0,0,1,11,1,0
"202",12,4,0,0,0,0,1,0,1,1,0
"203",1,0,0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0,1,0,0,0,0
"205",0,0,0,0,0,0,0,0,1,0,0
"206",1,0,0,0,0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,1,0,0
"208",0,0,0,0,0,0,0,0,1,0,0
"209",1,0,0,0,0,0,0,0,0,0,0
"210",1,0,0,0,0,0,0,0,0,0,0
"211",1,1,0,0,0,0,0,0,2,0,0
"212",1,0,0,0,0,0,0,0,0,0,0
"213",0,1,0,0,0,0,0,0,0,0,0
"214",12,2,3,0,1,1,2,1,10,0,0
"215",1,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,1,0,2,0,0
"217",0,0,0,0,0,0,0,0,1,0,0
"218",0,1,0,0,0,0,0,0,0,0,0
"219",1,0,0,0,0,0,0,0,0,0,0
"220",1,0,0,0,0,0,0,0,0,0,0
"221",0,0,2,1,0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0,0,1,0,0
"223",0,0,0,0,0,0,0,0,1,0,0
"224",1,0,0,0,0,0,0,0,1,0,0
"225",17,4,2,0,1,1,2,1,14,1,1
"226",1,0,0,0,0,0,0,0,0,0,0
"227",4,0,0,0,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,1,0,0
"229",1,0,0,0,0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0,1,2,0,0
"231",0,0,0,0,0,0,0,0,2,0,0
"232",0,2,0,0,0,0,0,0,0,0,0
"233",2,0,1,0,0,0,0,0,0,0,0
"234",0,0,0,0,0,0,0,0,1,0,0
"235",0,0,0,1,0,0,0,0,0,0,0
"236",1,0,0,0,0,0,0,0,0,0,0
"237",0,0,0,0,0,0,0,0,1,0,0
"238",1,0,0,0,0,0,0,0,0,0,0
"239",0,1,0,0,0,0,0,0,0,0,0
"240",0,0,0,0,0,0,1,0,1,0,0
"241",1,0,1,0,0,0,0,0,0,0,0
"242",2,1,1,0,0,0,0,0,0,0,0
"243",0,0,0,0,0,0,0,0,4,0,0
"244",1,0,0,0,0,0,1,0,3,0,0
"245",0,0,0,0,0,0,0,0,1,0,0
"246",0,0,0,0,0,0,1,0,0,0,0
"247",2,0,0,0,0,1,0,0,0,0,0
"248",0,0,1,0,0,0,0,0,0,0,0
"249",1,1,2,0,0,0,1,1,33,0,0
"250",1,0,0,0,0,0,0,0,5,0,0
"251",2,0,0,0,0,0,0,0,3,0,0
"252",0,1,0,0,0,0,0,0,0,0,0
"253",1,0,0,0,0,0,0,0,0,0,0
"254",1,0,0,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,0,0,2,0,0
"256",0,0,0,0,0,0,1,0,1,0,0
"257",1,0,0,0,0,0,0,0,0,0,0
"258",1,0,0,0,0,0,0,0,1,0,0
"259",0,1,0,0,0,0,0,0,0,0,0
"260",4,3,2,1,1,1,0,0,3,1,0
"261",0,0,1,0,0,0,0,0,1,0,1
"262",1,0,0,0,0,0,0,0,1,0,0
"263",0,1,0,0,0,0,0,0,0,0,0
"264",2,0,0,0,0,0,0,0,1,1,0
"265",0,0,0,0,0,0,0,0,1,0,0
"266",0,0,0,0,0,0,0,0,6,0,0
"267",1,0,0,0,0,0,0,0,3,0,0
"268",1,0,0,0,0,0,0,0,0,0,0
"269",2,0,0,0,0,0,0,0,0,0,0
"270",1,1,0,1,1,0,0,0,2,0,0
"271",0,1,0,0,0,0,0,0,0,0,0
"272",1,0,0,0,0,0,0,0,4,0,0
"273",2,1,0,0,0,0,0,0,0,0,0
"274",2,0,0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,1,0,0
"276",4,0,0,0,0,0,1,1,3,0,0
"277",1,0,0,0,0,0,0,0,1,0,0
"278",1,0,0,0,0,0,0,0,0,0,0
"279",0,0,0,0,0,1,0,0,0,0,0
"280",0,0,0,0,0,0,0,0,1,0,0
"281",2,0,0,0,0,0,0,0,1,0,0
"282",0,0,0,0,0,0,0,0,1,0,0
"283",2,0,0,0,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,1,0,2,0,0
"285",1,0,0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,1,0,0,0
"287",2,0,0,0,0,0,0,0,5,0,0
"288",0,0,0,0,0,0,0,0,1,0,0
"289",0,0,0,0,0,0,0,0,1,0,0
"290",0,0,0,0,0,0,0,0,2,0,0
"291",0,0,0,0,0,0,0,0,3,0,0
"292",1,0,0,0,0,0,0,0,0,0,0
"293",1,0,0,0,0,0,0,0,0,0,0
"294",1,0,0,0,0,0,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,1,0,0
"296",0,0,0,0,0,0,0,0,1,0,0
"297",24,2,0,0,0,0,1,1,5,0,0
"298",0,0,1,0,1,0,0,0,1,0,0
"299",1,0,0,0,0,0,0,0,0,0,0
"300",1,0,0,0,0,0,0,0,0,0,0
"301",11,2,2,1,1,2,1,0,12,1,1
"302",0,2,1,0,0,1,0,0,0,0,0
"303",1,0,0,0,0,0,0,0,0,0,0
"304",1,0,0,0,0,0,0,0,0,0,0
"305",1,0,0,0,0,0,0,0,0,0,0
"306",2,0,0,0,0,0,0,0,2,0,0
"307",0,1,0,0,0,1,0,0,1,0,0
"308",4,1,0,0,0,1,0,1,4,0,0
"309",3,0,0,0,0,0,0,0,0,0,0
"310",0,0,0,0,0,0,1,0,12,0,0
"311",0,0,0,0,0,0,0,0,1,0,0
"312",1,0,0,0,0,0,0,0,0,0,0
"313",0,1,0,0,0,0,0,0,0,0,0
"314",2,0,0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,1,0,3,0,0
"316",0,0,0,0,0,0,0,0,1,0,0
"317",0,1,0,0,0,0,0,0,0,0,0
"318",1,0,0,0,0,0,0,0,1,0,0
"319",6,0,0,0,0,0,0,0,0,0,0
"320",2,0,0,0,0,0,0,0,1,0,0
"321",0,0,0,0,0,0,0,0,1,0,0
"322",1,0,0,0,0,0,0,0,1,0,0
"323",0,0,0,0,0,1,0,0,0,0,0
"324",0,1,0,0,0,0,0,0,0,0,0
"325",1,0,0,0,0,0,0,0,0,0,0
"326",2,0,0,0,0,0,0,1,0,0,0
"327",0,0,0,0,0,0,0,0,1,0,0
"328",1,0,0,0,0,0,0,0,0,0,0
"329",0,2,0,0,1,0,1,1,15,0,0
"330",1,0,0,0,0,0,0,0,0,0,0
"331",0,0,0,0,0,0,0,0,1,0,0
"332",0,1,0,0,0,0,0,0,8,0,1
"333",1,0,0,0,0,0,0,1,3,0,0
"334",0,0,0,0,0,0,0,0,1,0,0
"335",2,0,0,0,0,0,1,0,1,0,0
"336",3,1,0,0,0,0,0,0,3,1,0
"337",14,3,3,1,0,1,0,0,7,0,0
"338",0,0,0,0,0,0,0,0,1,0,0
"339",2,0,0,0,0,0,0,0,0,0,0
"340",0,0,0,0,0,0,0,0,1,0,0
"341",1,0,0,0,0,0,0,0,3,0,0
"342",1,0,0,0,0,0,0,0,0,0,0
"343",1,0,0,0,0,0,0,0,2,0,0
"344",0,0,0,0,0,0,1,0,0,0,0
"345",0,0,0,0,0,0,0,0,1,0,0
"346",4,0,0,0,0,0,0,0,0,0,0
"347",1,1,0,0,0,0,0,0,0,0,0
"348",0,0,0,0,0,0,0,0,1,0,0
"349",1,0,0,0,0,0,0,0,1,0,0
"350",1,0,0,0,0,0,0,0,0,0,0
"351",1,0,0,0,0,0,0,0,0,0,0
"352",1,0,0,0,0,0,0,0,1,0,0
"353",0,0,0,0,0,0,0,0,1,0,0
"354",0,0,0,0,1,0,0,0,0,0,0
"355",2,0,0,0,0,0,0,0,0,0,0
"356",3,1,0,0,0,0,0,0,1,0,0
"357",5,0,0,0,0,0,0,0,2,0,0
"358",0,0,0,0,0,0,0,0,1,0,0
"359",0,0,0,0,0,0,0,0,1,0,0
"360",3,0,0,0,0,0,0,0,3,0,0
"361",0,0,0,0,0,0,0,0,4,0,0
"362",1,0,0,0,0,0,0,0,1,0,0
"363",4,0,0,0,0,0,0,0,0,0,0
"364",0,0,1,0,0,0,0,0,0,0,0
"365",0,0,0,0,0,0,0,0,1,0,0
"366",1,0,0,0,1,0,0,0,0,0,0
"367",0,0,0,1,0,0,0,0,0,0,0
"368",1,0,0,0,0,0,0,0,0,0,0
"369",0,1,0,0,0,0,0,0,0,0,0
"370",1,1,0,0,0,0,0,0,0,0,0
"371",3,1,1,0,0,0,0,1,3,0,0
"372",2,0,0,0,0,0,0,0,2,0,0
"373",2,0,1,1,0,1,1,1,3,0,0
"374",0,0,0,0,0,0,0,0,1,0,0
"375",0,1,0,0,0,0,0,0,1,0,0
"376",1,0,0,0,0,0,0,0,0,0,0
"377",3,0,0,0,0,0,0,0,2,0,0
"378",3,0,0,0,0,0,0,1,2,0,0
"379",1,0,0,0,0,0,0,0,0,0,0
"380",3,0,0,0,0,0,0,0,0,0,0
"381",3,0,0,0,0,0,0,1,11,1,0
"382",0,0,0,0,0,0,0,0,1,0,0
"383",1,0,0,0,0,0,0,0,0,0,0
"384",0,0,0,0,0,0,0,0,1,0,0
"385",1,0,0,0,0,0,0,0,0,0,0
"386",0,0,0,0,0,0,0,0,1,0,0
"387",3,1,0,0,0,1,0,0,0,0,0
"388",3,0,0,0,0,0,0,0,0,0,0
"389",5,0,0,0,1,0,0,0,3,0,0
"390",0,0,0,1,0,0,0,0,0,0,0
"391",1,0,0,0,0,0,0,0,0,0,0
"392",3,0,0,0,0,0,0,0,0,0,0
"393",0,0,1,0,0,0,0,0,0,0,0
"394",0,0,0,0,0,0,0,0,1,0,0
"395",0,0,0,0,0,0,0,0,1,0,0
"396",1,0,0,0,0,0,0,0,0,0,0
"397",0,0,0,0,0,0,0,0,1,0,0
"398",0,1,0,0,0,0,0,0,0,0,0
"399",2,0,0,0,1,0,0,0,3,0,0
"400",1,0,0,0,0,0,0,0,0,0,0
"401",9,1,0,0,0,0,0,0,0,0,0
"402",0,1,0,0,0,0,0,0,0,0,0
"403",0,1,0,0,0,0,0,0,0,0,0
"404",6,1,0,0,0,0,0,0,1,0,0
"405",0,0,0,0,0,0,0,0,1,0,0
"406",10,2,0,1,0,0,1,0,12,1,0
"407",1,0,0,0,0,0,0,0,2,0,0
"408",0,0,1,0,0,0,0,0,0,0,0
"409",0,0,1,1,0,0,0,0,0,0,1
"410",0,0,0,0,0,0,1,0,0,0,0
"411",0,0,0,0,0,1,0,0,0,0,0
"412",0,0,0,0,0,1,0,0,0,0,0
"413",1,1,0,0,0,0,0,0,0,0,0
"414",0,0,0,0,1,0,0,0,0,0,0
"415",0,0,0,0,1,0,0,0,0,0,0
"416",1,0,0,0,0,0,0,0,0,0,0
"417",0,0,0,0,0,0,0,0,1,0,0
"418",0,0,0,0,0,1,0,0,0,0,0
"419",1,0,0,0,0,0,0,0,1,0,0
"420",2,0,0,0,0,0,0,0,0,0,0
"421",1,0,0,0,0,0,0,0,0,0,0
"422",9,3,1,0,0,1,1,1,13,1,0
"423",1,0,0,0,0,0,0,0,0,0,0
"424",1,1,0,0,0,0,0,0,2,0,0
"425",2,1,0,0,0,0,0,1,17,0,0
"426",1,0,0,0,0,0,0,0,0,0,0
"427",0,0,0,0,0,0,0,0,1,0,0
"428",1,0,0,0,0,0,0,0,0,0,0
"429",2,0,0,0,0,0,0,0,0,0,0
"430",1,1,0,0,0,0,0,0,0,0,0
"431",1,0,0,0,0,0,0,0,0,0,0
"432",0,0,1,0,0,0,0,0,0,0,0
"433",1,0,0,0,0,0,0,0,0,0,0
"434",0,0,0,0,1,0,0,0,2,0,0
"435",11,4,1,0,0,0,0,1,10,0,1
"436",0,0,0,0,0,0,0,0,15,0,0
"437",2,0,1,0,0,0,0,0,7,1,0
"438",2,0,0,0,0,0,0,0,1,0,0
"439",0,0,0,1,0,0,0,0,0,0,0
"440",0,0,0,0,0,0,0,0,1,0,0
"441",8,0,0,0,1,0,0,0,0,0,0
"442",0,0,0,0,0,0,0,0,8,0,0
"443",2,0,1,0,0,0,0,0,1,0,0
"444",0,1,0,0,0,0,0,0,0,0,0
"445",2,1,0,0,0,1,0,0,0,0,0
"446",0,0,0,0,0,0,0,0,3,0,0
"447",4,1,1,0,0,1,0,1,8,0,0
"448",0,0,0,0,0,0,0,0,1,0,0
"449",15,4,3,0,1,1,0,1,15,1,0
"450",4,2,0,0,0,0,0,1,1,1,0
"451",0,0,0,0,0,0,0,0,1,0,0
"452",0,0,0,1,0,0,0,0,17,0,0
"453",5,3,0,0,0,0,1,1,7,0,0
"454",1,0,0,0,0,0,0,0,1,0,0
"455",2,2,0,0,0,0,0,0,2,0,0
"456",9,0,0,0,0,0,0,1,0,0,0
"457",1,1,0,0,0,0,0,0,1,0,0
"458",0,0,0,0,0,0,0,0,1,0,0
"459",1,0,0,0,0,0,0,0,0,0,0
"460",0,0,0,0,0,0,1,0,0,0,0
"461",0,0,1,0,0,0,0,0,0,0,0
"462",0,0,0,0,0,0,0,0,1,0,0
"463",19,3,2,0,1,1,0,0,5,0,0
"464",1,0,0,0,0,0,0,0,0,0,0
"465",0,0,0,0,0,0,0,0,1,0,0
"466",7,2,0,0,0,0,0,1,1,0,0
"467",4,0,0,0,0,0,0,0,1,0,0
"468",2,0,0,0,1,0,0,0,0,0,0
"469",0,0,0,0,0,0,0,0,1,0,0
"470",0,0,0,0,0,0,0,0,1,0,0
"471",0,0,0,0,0,0,0,0,2,0,0
"472",1,0,0,0,0,0,0,0,0,0,0
"473",9,1,1,0,0,0,0,0,3,0,0
"474",4,3,0,0,0,0,1,1,6,0,0
"475",1,0,0,0,0,0,0,0,0,0,0
"476",0,0,0,0,0,0,0,0,1,0,0
"477",0,1,0,0,0,0,0,0,0,0,0
"478",3,3,2,0,1,1,1,1,1,1,0
"479",8,3,0,0,1,0,0,0,7,1,1
"480",1,0,0,0,0,0,0,0,0,0,0
"481",0,1,0,0,0,0,0,0,1,0,0
"482",5,2,0,0,0,0,1,1,4,1,0
"483",1,0,0,0,0,0,0,0,0,0,0
"484",0,0,0,0,0,0,0,0,1,0,0
"485",1,0,0,0,0,0,0,0,0,0,0
"486",4,0,1,0,0,0,0,0,5,0,1
"487",0,0,0,0,0,0,0,0,1,0,0
"488",1,0,0,0,0,0,0,0,1,0,0
"489",1,0,0,0,1,0,0,0,0,0,1
"490",8,1,2,0,0,0,1,0,2,0,0
"491",0,0,0,0,0,0,0,0,1,0,0
"492",0,0,0,0,0,1,0,0,0,0,0
"493",5,0,0,0,0,0,0,0,0,0,0
"494",2,2,0,0,1,0,0,1,5,0,0
"495",3,0,0,0,1,0,0,0,1,0,0
"496",0,1,0,0,0,0,0,0,3,0,0
"497",0,0,0,0,0,0,0,0,1,0,0
"498",1,0,0,0,0,0,0,0,0,0,0
"499",3,0,0,0,0,0,0,0,0,0,0
"500",0,0,0,0,0,0,0,0,1,0,0
"501",1,0,0,0,0,0,0,0,0,0,0
"502",0,2,0,0,0,0,1,0,0,0,0
"503",0,0,0,0,0,0,0,0,1,0,0
"504",5,1,0,0,0,1,0,0,0,0,1
"505",0,0,0,0,0,0,0,0,1,0,0
"506",9,1,0,0,0,0,0,0,0,0,0
"507",15,3,3,0,0,0,0,1,20,1,0
"508",0,0,0,0,0,0,0,0,1,0,0
"509",1,0,0,0,0,0,0,0,0,0,0
"510",3,0,0,0,0,0,0,0,0,0,0
"511",3,1,1,0,0,0,0,0,1,0,0
"512",1,0,0,0,0,0,0,0,0,0,0
"513",2,0,0,0,0,0,0,0,0,0,0
"514",2,1,0,0,0,0,0,0,0,0,0
"515",12,1,1,1,0,1,1,1,7,0,0
"516",0,0,0,0,1,0,0,0,0,0,0
"517",1,0,0,0,0,0,0,0,0,0,0
"518",2,0,1,0,0,0,0,0,0,0,0
"519",14,3,3,0,0,1,1,0,16,1,0
"520",0,0,0,0,0,0,0,0,2,0,0
"521",2,0,0,0,0,0,0,0,0,0,0
"522",2,0,0,0,0,0,0,0,0,0,0
"523",0,0,0,0,0,1,0,0,0,0,0
"524",4,0,0,0,1,0,0,1,0,0,0
"525",8,1,0,0,0,0,0,0,1,0,0
"526",4,0,0,0,0,0,0,0,0,0,0
"527",0,0,0,0,0,0,0,0,5,0,0
"528",0,0,0,0,0,0,0,0,1,0,0
"529",4,0,0,0,0,0,0,0,0,0,0
"530",4,0,0,0,0,0,0,0,0,0,0
"531",7,0,1,0,0,1,0,1,0,0,0
"532",0,0,0,0,0,1,0,0,0,0,0
"533",1,0,0,0,0,0,0,0,0,0,0
"534",1,0,0,0,0,0,1,0,2,0,0
