"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"117",0,0,0,0,0,0,0,0,1,0,0
"118",1,0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,1,0,0
"120",0,0,0,0,0,0,0,0,1,0,0
"121",1,0,0,0,0,0,0,0,0,0,0
"122",0,0,0,0,0,0,0,0,1,0,0
"123",0,0,0,0,0,0,0,0,1,0,0
"124",0,0,0,1,0,0,0,0,0,0,0
"125",0,0,0,0,0,0,1,0,0,0,0
"126",2,0,0,0,0,0,0,0,2,0,0
"127",0,0,0,0,0,0,0,0,2,0,0
"128",1,0,0,0,0,0,0,0,0,0,0
"129",0,0,0,1,0,0,0,0,0,0,0
"130",4,0,1,0,0,0,1,0,36,0,0
"131",4,4,0,0,0,0,1,0,1,0,0
"132",0,0,1,0,0,0,0,0,0,0,0
"133",1,0,1,0,0,0,0,0,0,0,0
"134",8,0,0,0,1,0,0,0,0,0,0
"135",0,0,0,0,0,1,0,0,0,0,0
"136",1,1,0,0,0,0,0,0,0,0,0
"137",1,0,0,0,0,0,0,0,0,0,0
"138",0,0,1,0,0,0,1,0,11,0,0
"139",3,0,0,0,0,0,0,0,1,0,0
"140",4,1,1,0,0,0,1,0,5,0,0
"141",0,0,0,0,0,0,0,0,7,0,0
"142",1,0,0,0,0,0,0,0,0,0,0
"143",0,0,0,0,0,1,0,0,0,0,0
"144",5,1,0,0,0,0,1,1,7,1,0
"145",0,0,0,0,0,0,0,0,1,0,0
"146",1,0,0,0,0,0,0,0,0,0,0
"147",1,2,1,0,0,0,0,0,0,0,0
"148",1,0,0,0,0,0,0,0,0,0,0
"149",1,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,1,0,0,0,0,0
"151",0,1,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0,0,4,0,0
"153",3,1,0,0,0,0,0,0,4,0,0
"154",0,0,1,0,0,0,0,0,1,0,0
"155",1,0,0,0,0,0,0,0,3,0,0
"156",2,1,1,1,0,1,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,2,0,0
"158",12,4,0,0,0,1,1,1,18,0,0
"159",0,1,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,0,0,1,0,0
"161",0,0,0,0,0,0,0,0,1,0,0
"162",0,1,0,0,0,0,0,0,0,0,0
"163",2,0,0,0,0,0,0,0,0,1,0
"164",4,0,0,0,1,0,0,0,0,0,0
"165",1,0,0,0,0,0,0,0,0,0,0
"166",1,0,0,0,0,0,0,0,0,0,0
"167",0,0,0,0,0,0,0,0,1,0,0
"168",2,1,0,0,0,0,0,0,2,0,0
"169",6,2,1,0,0,0,0,1,9,0,0
"170",0,0,0,0,0,0,0,0,1,0,0
"171",1,0,0,0,0,0,0,0,0,0,0
"172",0,1,0,0,0,0,0,0,0,0,0
"173",5,9,1,0,0,1,0,1,2,1,0
"174",0,0,0,0,0,0,0,0,6,0,0
"175",0,0,0,0,0,0,0,0,2,0,0
"176",2,0,0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,1,0,0
"178",0,0,0,0,0,0,0,0,1,0,0
"179",0,0,0,0,0,0,0,0,2,0,0
"180",1,0,0,0,0,0,0,0,1,0,0
"181",1,0,0,0,0,0,1,0,4,0,0
"182",2,0,1,0,0,0,0,0,1,0,0
"183",0,0,0,0,0,0,0,0,3,0,0
"184",0,0,1,0,0,0,0,0,0,0,0
"185",1,0,0,0,0,0,0,0,0,0,1
"186",0,0,1,1,0,0,0,0,35,0,0
"187",0,0,0,0,0,0,0,0,1,0,0
"188",9,1,0,0,0,0,0,0,0,0,0
"189",1,0,1,0,1,0,1,1,6,0,0
"190",1,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0,0,1,0,0
"192",0,0,0,0,0,0,0,0,1,0,0
"193",0,0,0,0,0,0,0,0,2,0,0
"194",1,0,0,0,0,0,0,0,0,0,0
"195",0,0,0,0,0,0,0,0,1,0,0
"196",0,0,0,0,0,0,0,0,2,0,0
"197",2,0,0,0,0,0,0,0,2,0,1
"198",0,0,0,0,0,0,1,0,0,0,0
"199",2,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,2,0,0
"201",3,0,0,0,0,0,0,0,0,0,0
"202",1,0,0,0,0,0,0,0,0,0,0
"203",0,0,0,0,0,0,0,0,1,0,0
"204",0,0,0,0,0,0,0,0,1,0,0
"205",0,0,0,0,0,0,0,0,4,0,0
"206",0,0,0,0,1,0,0,0,0,0,0
"207",1,0,0,0,0,0,1,0,1,0,0
"208",0,0,0,0,0,0,0,0,2,0,0
"209",0,0,0,0,0,0,0,0,1,0,0
"210",0,0,0,0,1,0,0,0,0,0,0
"211",1,0,0,0,0,0,0,0,2,0,1
"212",0,0,0,0,0,0,1,1,1,0,0
"213",0,0,0,0,0,0,0,0,6,0,0
"214",3,2,0,0,0,0,0,0,28,0,0
"215",5,6,1,1,0,1,0,1,8,1,1
"216",0,0,1,0,0,0,0,0,0,0,0
"217",0,0,0,0,0,0,0,0,1,0,0
"218",1,0,0,0,0,0,0,0,0,0,0
"219",1,0,0,0,0,0,0,0,0,0,0
"220",1,0,0,0,0,0,0,0,0,0,0
"221",1,0,0,0,0,0,0,0,0,0,0
"222",1,0,0,0,0,0,0,0,0,0,0
"223",3,1,0,0,0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0,0,3,0,0
"225",1,0,0,0,0,0,1,0,0,0,0
"226",4,1,0,0,0,0,0,0,0,0,0
"227",0,0,0,0,1,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,1,0,0
"229",0,0,0,0,0,0,0,0,1,0,0
"230",1,0,0,0,0,0,0,0,0,0,0
"231",1,0,0,0,0,0,0,0,4,0,0
"232",1,0,0,0,0,0,0,0,0,0,0
"233",0,0,0,0,0,0,0,0,1,0,0
"234",1,1,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0,1,0,0
"236",6,2,0,0,0,0,1,0,2,0,0
"237",0,0,0,0,0,0,0,0,4,0,0
"238",0,1,0,0,0,0,0,0,0,0,0
"239",0,0,0,0,0,0,0,0,1,0,0
"240",3,0,0,0,0,0,0,0,0,0,0
"241",0,0,0,0,0,0,1,0,0,0,0
"242",0,0,0,0,0,0,0,0,1,0,0
"243",0,0,0,0,0,0,0,0,1,0,0
"244",7,0,0,0,0,0,0,0,0,0,0
"245",0,0,1,0,0,0,0,0,0,0,0
"246",0,0,0,0,0,0,0,0,10,0,0
"247",0,0,0,1,0,0,0,0,1,0,0
"248",0,0,0,0,0,0,0,0,1,0,0
"249",0,0,0,0,0,0,0,0,0,0,1
"250",0,0,0,0,0,0,0,0,6,0,0
"251",0,0,0,0,0,0,1,1,0,0,0
"252",1,1,0,0,0,0,0,0,2,0,0
"253",5,0,0,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,1,0,8,0,0
"255",0,0,0,0,0,0,0,0,1,0,0
"256",0,0,0,0,0,0,0,1,0,0,0
"257",1,0,0,0,0,0,0,0,0,0,0
"258",2,1,0,0,0,0,0,0,3,0,0
"259",0,0,0,0,0,0,0,0,1,0,0
"260",0,0,0,0,0,0,0,0,1,0,0
"261",1,0,0,0,0,0,0,0,0,0,0
"262",0,0,0,0,0,0,0,0,2,0,0
"263",2,0,1,0,0,0,0,1,23,0,0
"264",0,1,0,0,0,0,0,0,0,0,0
"265",0,0,0,0,0,0,0,0,2,0,0
"266",1,0,0,0,0,0,0,0,0,0,0
"267",1,0,0,0,0,0,0,0,0,0,0
"268",1,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,1,0,0,0,0,0
"270",1,0,0,0,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0,0,2,0,0
"272",1,1,0,0,1,0,0,0,1,0,0
"273",0,0,0,0,0,0,1,0,0,0,0
"274",0,0,0,0,0,0,0,0,1,0,0
"275",1,0,0,0,0,0,0,0,0,0,0
"276",2,0,0,0,0,0,0,0,0,0,0
"277",0,1,0,0,0,0,0,0,1,0,0
"278",0,0,0,0,0,0,0,0,1,0,0
"279",1,2,0,0,0,0,0,0,0,0,0
"280",2,0,0,0,0,0,1,1,7,0,0
"281",3,0,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,4,0,0
"283",1,0,0,0,0,0,0,0,0,0,0
"284",0,0,0,0,0,1,0,0,0,0,0
"285",2,0,0,0,0,0,0,0,0,0,0
"286",0,1,0,0,0,0,0,0,1,0,0
"287",10,1,3,0,0,1,1,1,5,0,0
"288",1,0,0,0,0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,1,0,0
"290",0,0,0,0,0,0,1,0,2,0,0
"291",2,1,1,0,0,0,1,1,8,1,0
"292",2,1,1,0,0,0,0,1,2,1,0
"293",0,0,0,0,0,0,0,0,1,0,0
"294",0,1,0,0,0,0,0,0,0,0,0
"295",1,0,0,0,0,0,0,0,0,0,0
"296",1,0,0,0,0,0,0,0,0,0,0
"297",2,1,0,0,0,0,1,0,2,0,0
"298",6,1,4,0,0,1,0,0,10,0,0
"299",0,0,2,1,0,0,0,0,0,0,0
"300",0,0,0,0,0,0,0,0,1,0,0
"301",0,0,0,0,0,0,0,0,1,0,0
"302",1,0,0,0,0,0,0,0,0,0,0
"303",1,0,0,0,0,0,0,0,0,0,0
"304",2,1,0,0,0,0,0,0,0,0,1
"305",5,1,0,0,0,2,0,0,2,0,0
"306",0,0,0,0,0,0,0,0,1,0,0
"307",0,0,0,0,0,0,0,0,1,0,0
"308",2,0,0,0,0,0,0,0,0,0,0
"309",1,0,0,0,0,0,0,0,0,0,0
"310",0,0,0,0,0,0,0,0,1,0,0
"311",1,2,0,0,0,0,0,1,1,0,0
"312",0,0,0,0,0,0,0,1,2,0,0
"313",1,0,0,0,0,0,0,0,1,0,0
"314",0,0,0,0,0,0,0,0,2,0,0
"315",0,2,0,0,0,0,0,0,0,0,0
"316",5,0,0,0,0,0,0,0,2,0,0
"317",0,0,0,0,0,0,0,0,2,0,0
"318",0,0,0,0,0,0,0,0,1,0,0
"319",0,0,0,0,0,0,0,0,1,0,0
"320",3,0,0,0,0,0,0,0,2,0,0
"321",1,0,1,0,0,0,0,0,1,0,0
"322",3,1,0,0,0,0,1,0,0,0,0
"323",1,0,0,0,0,0,0,0,0,0,0
"324",1,0,0,0,0,0,0,0,0,0,0
"325",1,0,0,0,0,0,0,0,0,0,0
"326",0,1,0,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,0,0,28,0,0
"328",1,0,0,0,0,0,0,0,0,0,0
"329",1,1,1,0,0,0,0,0,0,0,0
"330",0,1,0,0,0,0,0,0,3,0,0
"331",0,0,0,0,0,0,0,0,1,0,0
"332",0,0,0,0,0,0,1,0,0,0,0
"333",0,0,1,0,0,0,0,0,0,0,0
"334",0,0,0,0,0,0,1,0,1,0,0
"335",0,1,0,0,0,0,0,0,0,0,0
"336",0,0,0,0,0,0,1,0,12,0,0
"337",0,1,1,0,0,0,1,1,24,0,0
"338",0,1,0,0,0,0,0,0,0,0,0
"339",0,0,0,0,0,0,0,0,1,0,0
"340",1,1,0,0,0,0,0,0,2,0,0
"341",0,0,0,0,0,0,0,0,4,0,0
"342",0,1,0,0,0,0,0,0,0,0,0
"343",1,0,0,0,0,0,0,0,0,0,0
"344",1,0,0,0,0,0,0,0,0,0,0
"345",0,0,0,0,0,0,0,0,2,0,0
"346",0,0,0,0,0,0,0,0,1,0,0
"347",0,0,0,0,1,0,0,0,0,0,0
"348",0,0,0,0,0,0,1,0,1,0,0
"349",1,0,0,0,0,0,0,0,0,0,0
"350",2,0,0,0,0,0,0,0,1,0,0
"351",0,1,0,0,0,0,0,1,1,0,0
"352",0,0,0,0,0,0,1,0,0,0,0
"353",0,1,0,0,0,1,0,0,0,0,0
"354",4,0,0,0,0,0,0,0,0,0,0
"355",0,0,0,0,0,1,0,0,0,0,0
"356",0,0,1,0,0,0,0,0,1,0,1
"357",1,0,0,0,0,0,0,0,0,0,0
"358",0,1,0,0,0,0,0,0,3,0,0
"359",1,0,0,0,0,0,0,0,8,0,0
"360",0,0,0,0,0,0,0,0,1,0,0
"361",0,0,0,0,0,0,0,0,6,0,0
"362",1,0,0,0,0,0,0,0,3,0,0
"363",0,0,0,0,0,0,0,0,1,0,0
"364",7,3,1,1,0,1,1,1,5,1,0
"365",1,0,0,0,0,0,0,0,2,0,0
"366",2,0,0,0,0,1,0,1,1,0,0
"367",1,0,0,0,0,0,1,0,0,0,0
"368",3,1,0,0,0,0,0,0,2,0,0
"369",1,1,0,0,0,0,0,0,1,0,0
"370",2,0,0,0,0,0,0,0,0,0,0
"371",2,0,0,0,0,0,0,0,0,0,0
"372",1,1,0,0,0,0,0,0,0,0,0
"373",1,0,0,0,0,0,0,0,0,0,0
"374",1,0,0,0,0,0,0,0,0,0,0
"375",8,1,1,1,0,0,0,1,2,0,0
"376",0,0,0,0,0,0,0,0,1,0,0
"377",2,2,2,1,1,1,1,1,1,0,0
"378",0,0,0,0,0,0,0,0,2,0,0
"379",1,0,0,0,0,0,0,0,1,0,0
"380",0,1,1,0,0,1,0,0,0,0,0
"381",6,0,0,0,0,0,0,0,0,0,0
"382",1,0,0,0,0,0,0,0,0,0,0
"383",0,0,1,0,0,0,0,0,0,0,0
"384",0,0,0,0,0,1,0,0,0,0,0
"385",1,0,0,0,0,0,0,0,0,0,0
"386",0,0,0,0,0,0,0,0,6,0,0
"387",2,0,0,0,0,0,0,0,0,0,0
"388",0,0,0,0,0,0,0,0,1,0,0
"389",0,0,0,0,0,0,1,0,2,0,0
"390",0,0,0,0,0,0,1,0,0,0,0
"391",0,0,0,0,0,0,0,0,1,0,0
"392",1,0,0,0,0,0,1,0,3,0,0
"393",0,0,0,0,0,0,0,1,0,0,0
"394",14,0,0,0,0,0,0,1,0,0,0
"395",0,0,0,0,0,0,0,0,3,0,0
"396",0,0,0,0,0,0,0,0,1,0,0
"397",0,1,0,0,0,0,0,0,0,0,0
"398",0,0,0,0,0,0,0,0,1,0,0
"399",1,0,0,0,0,0,0,0,4,0,0
"400",0,0,0,0,0,0,0,0,2,0,0
"401",0,0,0,0,0,0,0,0,1,0,0
"402",3,0,0,0,0,0,1,0,2,0,0
"403",1,0,0,0,0,0,0,0,0,0,0
"404",1,0,0,0,0,0,0,0,0,0,0
"405",0,0,0,0,0,0,0,0,12,0,0
"406",0,0,0,0,0,0,0,0,1,0,0
"407",1,0,0,0,0,0,0,0,0,0,0
"408",0,0,0,0,0,0,0,0,1,0,0
"409",17,1,1,0,0,1,0,1,4,0,0
"410",1,0,0,0,0,0,0,1,4,0,0
"411",0,0,1,0,1,0,0,0,1,0,0
"412",1,0,0,0,0,0,0,0,0,0,0
"413",1,0,0,0,0,0,0,0,0,0,0
"414",1,0,0,0,0,0,0,0,0,0,0
"415",1,0,0,0,0,0,0,0,0,0,0
"416",11,2,2,1,1,2,1,0,12,1,1
"417",1,0,0,0,0,0,0,0,0,0,0
"418",1,0,0,0,0,0,0,0,0,0,0
"419",1,0,0,0,0,0,0,0,0,0,0
"420",1,3,0,0,0,0,0,1,1,0,0
"421",0,1,0,0,0,0,0,0,0,0,0
"422",0,0,0,0,0,0,0,0,2,0,0
"423",5,2,0,0,0,0,0,0,4,0,0
"424",2,0,0,0,1,0,0,0,0,0,0
"425",0,0,0,0,0,0,0,0,1,0,0
"426",0,0,0,0,0,0,0,0,3,0,0
"427",8,1,0,0,0,0,0,0,0,0,0
"428",1,0,0,0,0,0,0,0,0,0,0
"429",1,0,0,0,0,0,0,0,0,0,0
"430",1,0,0,0,0,0,0,0,0,0,0
"431",2,0,0,0,0,0,0,0,0,0,0
"432",0,0,0,0,0,0,1,0,2,0,0
"433",1,0,0,0,0,0,0,1,0,0,0
"434",0,1,0,0,0,0,0,0,0,0,0
"435",0,0,0,0,0,0,0,0,1,0,0
"436",0,0,0,0,0,0,0,0,1,0,0
"437",6,0,0,0,0,0,0,0,0,0,0
"438",0,0,0,0,0,0,0,0,2,0,0
"439",2,0,0,0,0,0,0,0,1,0,0
"440",0,0,0,0,0,0,0,0,1,0,0
"441",1,0,0,0,0,0,0,0,1,0,0
"442",1,0,0,0,0,0,0,0,0,0,0
"443",1,0,0,0,0,0,0,0,0,0,0
"444",2,0,0,0,0,0,0,0,0,0,0
"445",0,0,0,0,0,0,0,0,1,0,0
"446",0,0,0,0,0,0,0,0,1,0,0
"447",0,1,0,0,0,0,0,0,0,0,0
"448",0,2,0,0,1,0,1,1,15,0,0
"449",1,1,0,0,0,0,0,0,0,0,0
"450",0,0,0,0,0,0,0,0,1,0,0
"451",1,1,0,0,0,0,0,0,3,0,0
"452",16,5,1,0,1,1,0,1,14,1,0
"453",0,0,0,0,0,0,0,0,1,0,0
"454",2,0,1,0,0,0,0,0,1,0,0
"455",0,0,0,0,0,0,1,0,0,0,0
"456",0,0,0,0,0,0,0,0,1,0,0
"457",2,0,0,0,0,0,0,0,0,0,0
"458",3,0,0,0,1,0,0,0,0,0,0
"459",0,4,0,0,0,0,0,0,0,0,0
"460",1,0,0,0,0,0,0,0,0,0,0
"461",19,6,3,0,1,1,1,1,2,1,0
"462",0,0,0,0,0,0,0,0,1,0,0
"463",1,0,0,0,0,0,0,0,0,0,0
"464",23,10,3,0,0,1,1,1,20,1,1
"465",0,1,0,0,0,0,0,0,0,0,0
"466",0,0,0,0,0,0,0,0,1,0,0
"467",0,0,0,0,0,0,0,0,8,0,0
"468",0,0,0,0,0,0,0,0,1,0,0
"469",2,1,0,0,0,0,0,0,1,0,0
"470",3,0,0,0,0,0,0,0,0,0,0
"471",0,0,0,0,0,0,0,0,1,0,0
"472",2,0,0,0,0,0,0,0,0,0,0
"473",0,0,0,0,0,0,0,0,1,0,0
"474",0,1,0,0,0,0,0,0,0,0,0
"475",2,0,0,0,0,0,0,0,0,0,0
"476",1,0,0,0,0,0,0,0,0,0,0
"477",0,0,0,0,0,0,0,0,1,0,0
"478",0,0,0,0,0,0,1,0,1,0,0
"479",0,0,0,0,1,0,0,0,0,0,0
"480",0,1,0,0,0,0,0,0,0,0,0
"481",1,0,0,0,0,0,0,0,0,0,0
"482",1,0,0,0,0,0,0,0,0,0,0
"483",3,0,0,0,0,0,0,0,1,0,0
"484",0,0,0,0,0,0,0,0,1,0,0
"485",1,0,0,0,0,0,0,0,0,0,0
"486",4,0,0,0,0,0,0,0,0,0,0
"487",0,1,0,0,0,0,0,0,0,0,0
"488",0,0,0,0,0,0,0,0,4,0,0
"489",3,2,0,0,0,0,0,0,3,1,0
"490",0,0,0,0,0,0,0,0,1,0,0
"491",5,1,0,0,0,0,0,0,0,0,0
"492",1,0,1,0,0,0,0,0,4,0,0
"493",1,0,0,0,0,0,0,0,0,0,0
"494",4,0,0,0,0,0,0,0,0,0,0
"495",0,0,0,1,0,0,0,0,1,0,0
"496",0,0,1,0,0,0,0,0,0,0,0
"497",0,0,0,0,0,0,0,0,3,0,0
"498",5,2,0,0,0,0,0,0,0,0,0
"499",0,0,0,0,1,0,0,0,0,0,0
"500",0,0,0,1,0,0,0,0,0,0,0
"501",1,0,0,0,0,0,0,0,0,0,0
"502",0,1,0,0,0,0,0,0,0,0,0
"503",1,1,0,0,0,0,0,0,0,0,0
"504",0,0,0,0,0,0,0,0,1,0,0
"505",1,0,0,0,0,0,0,0,1,0,0
"506",1,0,0,0,0,0,0,0,2,0,0
"507",0,0,0,0,0,0,0,0,1,0,0
"508",0,0,1,0,0,0,0,0,0,0,0
"509",0,1,0,0,0,0,0,0,1,0,0
"510",1,0,0,0,0,0,0,0,0,0,0
"511",0,1,0,0,0,0,0,0,0,0,0
"512",1,0,0,0,0,0,0,0,0,0,0
"513",0,0,0,0,0,0,0,0,1,0,0
"514",0,0,0,0,0,0,0,1,8,0,0
"515",0,0,0,0,0,0,0,0,1,0,0
"516",1,0,0,0,0,0,0,0,0,0,0
"517",7,4,0,0,0,1,1,0,8,1,0
"518",0,0,0,0,0,0,0,0,1,0,0
"519",3,1,0,0,0,1,0,0,0,0,0
"520",3,0,0,0,0,0,0,0,0,0,0
"521",5,0,0,0,1,0,0,0,3,0,0
"522",0,0,0,1,0,0,0,0,0,0,0
"523",0,0,0,0,1,0,0,0,0,0,0
"524",2,0,1,0,0,0,0,0,0,0,0
"525",0,0,1,0,0,0,0,0,0,0,0
"526",6,0,0,0,0,0,0,0,0,0,0
"527",0,2,0,0,0,0,1,1,2,0,0
"528",0,0,0,0,0,0,0,0,1,0,0
"529",0,0,0,0,0,0,0,0,1,0,0
"530",0,1,0,0,0,0,0,0,0,0,0
"531",0,0,0,0,0,0,1,0,0,0,0
"532",1,0,0,0,0,0,0,0,0,0,0
"533",7,1,0,0,0,0,0,0,0,0,0
"534",0,1,0,0,0,0,0,0,0,0,0
"535",2,1,0,0,0,0,0,1,0,0,0
"536",6,1,0,0,0,0,0,0,1,0,0
"537",0,0,0,0,0,0,0,0,1,0,0
"538",10,2,0,1,0,0,1,0,11,1,0
"539",1,0,0,0,0,0,0,0,3,0,0
"540",0,1,0,0,0,0,1,0,0,0,0
"541",1,0,0,0,0,0,0,0,2,0,0
"542",0,0,0,0,0,0,0,0,5,0,0
"543",0,0,1,0,0,0,0,0,0,0,0
"544",0,0,1,1,0,0,0,0,0,0,1
"545",0,0,0,0,0,0,1,0,0,0,0
"546",0,0,0,0,0,0,0,0,1,0,0
"547",0,0,0,0,0,1,0,0,0,0,0
"548",1,0,0,0,0,0,0,0,0,0,0
"549",0,0,0,0,0,1,0,0,0,0,0
"550",0,0,0,0,1,0,0,0,0,0,0
"551",0,0,0,0,1,0,0,0,0,0,0
"552",1,0,0,0,0,0,0,0,0,0,0
"553",3,0,2,0,0,0,1,1,27,0,0
"554",3,0,0,0,0,0,0,0,0,0,0
"555",3,1,0,0,0,0,0,1,1,0,1
