"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"55",3,0,0,0,0,0,0,0,0,0,0
"56",4,2,0,0,0,0,0,1,1,1,0
"57",21,1,0,0,0,0,0,1,2,0,0
"58",2,0,0,0,0,0,0,0,2,0,0
"59",25,7,3,0,1,2,2,2,38,1,0
"60",1,0,0,0,0,0,0,0,0,0,0
"61",2,0,0,0,0,0,0,0,20,0,0
"62",1,0,0,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,1,0,0
"64",0,0,0,0,0,0,0,0,1,0,0
"65",0,0,0,0,0,0,0,0,19,0,0
"66",0,0,0,0,0,0,0,0,1,0,0
"67",1,1,0,0,0,0,0,0,2,0,0
"68",0,0,0,0,0,0,0,0,1,0,0
"69",0,0,0,0,0,0,0,0,3,0,0
"70",5,1,2,0,0,1,1,0,0,0,0
"71",7,1,0,0,0,0,0,0,6,0,0
"72",3,0,0,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,1,0,0,0,0
"74",1,0,0,0,0,0,0,0,0,0,0
"75",1,0,0,0,0,0,0,0,0,0,0
"76",0,0,0,0,1,0,0,0,2,0,0
"77",2,0,1,0,0,0,0,0,2,1,0
"78",0,0,0,0,0,0,0,0,1,0,0
"79",8,0,1,0,1,0,0,0,3,0,0
"80",3,0,0,0,0,0,0,0,0,0,0
"81",3,0,1,0,0,0,0,0,1,0,0
"82",1,0,0,0,0,0,0,0,0,0,0
"83",1,0,0,0,0,0,0,0,0,0,0
"84",0,0,0,0,0,0,1,1,0,0,0
"85",0,0,0,0,0,0,0,0,1,0,0
"86",1,0,0,0,0,0,0,0,0,0,0
"87",0,0,0,0,0,0,0,0,1,0,0
"88",0,0,0,0,0,0,0,0,1,0,0
"89",0,0,0,0,0,0,0,0,1,0,0
"90",1,0,0,0,0,0,0,0,0,0,0
"91",4,0,0,0,0,0,0,0,0,0,0
"92",0,0,0,0,0,1,0,0,0,0,0
"93",0,0,0,0,0,0,1,0,1,0,0
"94",0,0,0,0,0,0,0,0,2,0,0
"95",1,0,0,0,0,0,0,0,0,0,0
"96",0,0,0,0,0,0,0,0,7,0,0
"97",0,0,0,1,0,0,0,0,0,0,0
"98",4,0,2,0,0,0,1,0,37,0,0
"99",0,0,1,0,0,0,0,0,0,0,0
"100",1,0,1,0,0,0,0,0,0,0,0
"101",8,0,0,0,1,0,0,0,0,0,0
"102",1,0,0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,1,0,0,0,0,0
"104",0,0,1,0,0,0,1,0,11,0,0
"105",2,3,0,1,1,1,1,1,3,0,1
"106",0,0,0,0,0,0,0,0,8,0,0
"107",1,0,0,0,0,0,0,0,0,0,0
"108",0,0,0,0,0,1,0,0,0,0,0
"109",0,0,0,0,0,0,0,0,1,0,0
"110",1,0,0,0,0,0,0,0,0,0,0
"111",1,0,0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,1,0,1,1,0,0
"113",0,0,0,0,0,0,0,0,3,0,0
"114",0,1,0,0,0,0,1,0,1,1,0
"115",0,0,0,0,0,0,0,0,1,0,0
"116",0,0,0,0,0,0,0,0,4,0,0
"117",0,0,1,0,0,0,0,0,1,0,0
"118",2,0,0,0,0,0,0,0,1,0,0
"119",2,1,1,0,0,0,1,0,8,1,0
"120",0,0,0,0,0,0,0,0,2,0,0
"121",0,1,0,0,0,0,0,0,0,0,0
"122",0,0,0,0,0,0,0,0,2,0,0
"123",0,0,0,0,0,0,0,0,1,0,0
"124",0,1,0,0,0,0,0,0,0,0,0
"125",0,1,0,0,0,0,1,0,0,0,0
"126",1,0,0,0,0,0,0,0,0,0,0
"127",1,0,0,0,0,0,0,0,0,0,0
"128",0,0,0,0,0,0,0,0,1,0,0
"129",1,0,0,0,0,0,0,0,0,0,0
"130",0,1,0,0,0,0,0,0,0,0,0
"131",2,1,0,0,0,0,0,1,1,0,0
"132",5,9,1,0,0,1,0,1,2,1,0
"133",0,0,0,0,0,0,0,0,6,0,0
"134",0,0,1,0,0,0,0,0,0,0,1
"135",0,0,0,0,0,0,0,0,1,0,0
"136",1,1,0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,0,0,0,2,0,0
"138",1,0,0,0,1,0,0,0,0,0,0
"139",1,0,0,0,0,0,1,0,4,0,0
"140",0,0,0,1,0,0,0,0,2,0,0
"141",0,0,0,0,0,0,0,0,3,0,0
"142",1,0,0,0,0,0,0,0,1,0,0
"143",0,0,1,0,0,0,0,0,0,0,0
"144",0,0,0,0,0,0,0,1,0,0,1
"145",0,0,1,1,0,0,0,0,35,0,0
"146",1,0,1,0,0,0,0,0,1,0,0
"147",2,2,1,0,0,0,0,0,0,0,0
"148",9,1,0,0,0,0,0,0,0,0,0
"149",3,0,1,1,1,0,1,0,8,0,0
"150",0,1,0,0,0,0,0,0,0,0,0
"151",3,2,0,0,1,0,1,1,4,1,0
"152",8,5,0,0,1,1,1,1,9,1,1
"153",1,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,0,0,0,0,0,1,0,0
"155",0,0,0,0,0,0,0,0,2,0,0
"156",1,0,0,0,0,0,0,0,0,0,0
"157",0,3,0,0,0,0,0,0,0,0,0
"158",17,6,2,0,0,1,1,1,23,1,0
"159",0,0,0,0,0,0,0,0,2,0,0
"160",1,0,0,0,0,0,0,0,0,0,0
"161",8,4,2,0,1,1,0,1,8,1,0
"162",0,0,1,0,0,0,0,0,5,0,0
"163",3,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0,0,1,0,0
"165",0,0,0,0,0,0,0,0,1,0,0
"166",0,0,0,0,0,0,0,0,4,0,0
"167",0,0,0,0,1,0,0,0,0,0,0
"168",0,0,0,0,0,0,0,0,1,0,0
"169",1,0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,1,0,0,0,0,0,0
"171",3,1,0,0,0,0,0,0,5,0,0
"172",0,0,0,0,0,0,1,1,1,0,0
"173",6,0,0,0,0,0,0,0,0,0,0
"174",0,1,0,0,0,0,0,0,0,0,0
"175",0,1,0,0,0,0,0,0,0,0,0
"176",0,0,1,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,1,0,0
"178",1,0,0,0,0,0,0,0,0,0,0
"179",1,0,0,0,0,0,0,0,0,0,0
"180",4,2,0,0,0,1,0,0,2,0,0
"181",1,0,0,0,0,0,0,0,0,0,0
"182",1,0,0,0,0,0,0,0,0,0,0
"183",4,1,0,0,0,0,0,0,0,0,0
"184",3,1,0,0,0,1,0,0,3,0,1
"185",0,0,0,0,0,0,0,0,4,0,0
"186",0,0,0,0,0,0,0,0,1,0,0
"187",1,0,0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0,1,0,0
"189",1,1,0,0,0,0,0,0,0,0,0
"190",2,0,0,0,0,0,1,0,1,0,0
"191",1,0,0,0,0,0,0,0,0,0,0
"192",7,1,0,0,0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0,0,4,0,0
"194",6,0,0,0,0,0,0,0,1,0,0
"195",0,1,0,0,0,0,0,0,0,0,0
"196",0,0,0,0,0,0,0,0,1,0,0
"197",0,0,0,0,0,0,0,1,0,0,0
"198",0,0,0,0,0,0,1,0,0,0,0
"199",0,0,0,0,0,0,0,0,1,0,0
"200",0,0,0,0,0,0,0,0,1,0,0
"201",7,0,0,0,0,0,0,0,0,0,0
"202",2,0,0,0,0,0,0,0,3,0,0
"203",0,0,1,0,0,0,0,0,0,0,0
"204",7,1,0,0,0,0,0,0,4,0,0
"205",1,2,0,0,0,0,0,0,0,0,0
"206",1,0,0,0,0,0,1,1,0,0,0
"207",5,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,1,0,8,0,0
"209",0,0,0,0,0,0,0,0,1,0,0
"210",3,0,0,0,0,0,0,0,0,0,0
"211",1,0,0,0,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,0,1,0,0
"213",2,1,0,0,0,0,0,1,2,0,0
"214",1,0,0,0,0,0,0,0,0,0,0
"215",1,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,2,0,0
"217",2,0,1,0,0,0,0,1,27,1,0
"218",2,0,0,0,0,0,0,0,4,0,0
"219",1,0,0,0,0,0,0,0,0,0,0
"220",1,1,0,0,0,0,0,0,0,0,0
"221",3,1,0,0,0,0,0,0,0,0,0
"222",1,0,0,0,0,0,0,0,0,0,0
"223",1,0,0,0,0,0,0,0,0,0,0
"224",0,1,0,0,0,0,0,0,0,0,0
"225",0,0,0,0,0,1,0,0,0,0,0
"226",0,0,0,0,0,0,0,0,2,0,0
"227",6,2,1,0,0,0,0,1,10,1,0
"228",0,0,0,0,0,0,1,0,0,0,0
"229",0,0,0,0,0,0,0,0,1,0,0
"230",0,0,0,0,0,0,0,0,2,0,0
"231",1,0,0,0,0,0,0,0,0,0,0
"232",1,0,0,0,0,0,0,0,0,0,0
"233",1,0,0,0,0,0,0,0,0,0,0
"234",1,0,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0,1,0,0
"236",0,1,0,0,0,0,0,0,0,0,0
"237",1,1,0,0,0,0,0,0,2,0,0
"238",1,0,0,0,0,0,0,0,0,0,0
"239",3,2,1,0,0,0,0,0,29,0,0
"240",1,0,0,0,0,0,0,0,0,0,0
"241",0,0,0,0,0,0,1,0,2,0,0
"242",0,0,0,0,0,0,0,0,1,0,0
"243",0,1,0,0,0,0,0,0,0,0,0
"244",1,0,0,0,0,0,0,0,0,0,0
"245",3,1,1,0,0,0,1,0,0,0,0
"246",0,0,2,1,0,0,0,0,0,0,0
"247",14,2,2,0,1,1,1,1,12,1,1
"248",0,0,0,0,0,0,0,0,4,0,0
"249",0,0,0,0,0,0,0,0,1,0,0
"250",1,0,0,0,0,0,0,0,0,0,0
"251",0,0,0,0,0,0,0,0,1,0,0
"252",1,1,0,0,0,0,1,0,2,0,0
"253",0,1,0,0,0,0,0,0,6,0,0
"254",0,0,0,0,0,0,0,0,1,0,0
"255",1,0,0,0,0,0,0,0,0,0,0
"256",0,0,0,0,0,0,0,0,1,0,0
"257",0,0,0,0,0,0,0,1,2,0,0
"258",1,0,0,0,0,0,0,0,0,0,0
"259",19,6,2,0,0,1,0,1,7,0,0
"260",1,0,0,0,0,0,0,0,0,0,0
"261",0,0,0,0,0,0,0,0,2,0,0
"262",0,2,0,0,0,0,0,0,0,0,0
"263",7,0,0,0,0,0,0,0,1,1,0
"264",0,0,0,0,0,0,0,0,1,0,0
"265",0,0,0,0,0,0,0,0,1,0,0
"266",2,2,0,0,0,0,0,1,2,0,0
"267",0,0,0,0,0,0,0,0,4,0,0
"268",1,0,0,0,0,0,0,0,0,0,0
"269",2,0,0,0,0,1,0,0,0,0,0
"270",1,1,0,0,0,0,0,0,0,0,0
"271",0,1,0,0,0,0,0,0,0,0,0
"272",0,0,0,0,0,0,0,1,31,0,0
"273",1,0,0,0,0,0,0,0,0,0,0
"274",3,0,0,0,0,0,0,1,2,0,0
"275",1,0,0,0,0,0,1,0,3,0,0
"276",0,0,0,0,0,0,0,0,1,0,0
"277",0,0,0,0,0,0,1,0,0,0,0
"278",0,0,1,0,0,0,0,0,0,0,0
"279",0,0,0,0,0,0,1,0,1,0,0
"280",1,0,0,0,0,0,0,0,1,0,0
"281",0,1,1,0,0,0,1,1,24,0,0
"282",0,1,0,0,0,0,0,0,0,0,0
"283",0,0,0,0,0,0,0,0,5,0,0
"284",0,1,0,0,0,0,0,0,0,0,0
"285",2,0,0,0,0,0,0,0,0,0,0
"286",1,0,0,0,0,0,0,0,0,0,0
"287",0,0,0,0,0,0,0,0,2,0,0
"288",0,0,0,0,0,0,1,0,1,0,0
"289",1,0,0,0,0,0,0,0,0,0,0
"290",1,0,0,0,0,0,0,0,2,0,0
"291",0,0,0,0,0,0,0,0,1,0,0
"292",3,2,2,0,0,1,0,0,3,1,0
"293",3,0,0,0,0,0,0,0,0,0,0
"294",0,0,1,0,0,0,0,0,1,0,1
"295",1,0,0,0,0,0,0,0,1,0,0
"296",4,1,0,0,1,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,1,0,0
"298",0,0,0,0,0,0,0,0,6,0,0
"299",1,0,0,0,0,0,0,0,3,0,0
"300",1,0,0,0,0,0,0,0,0,0,0
"301",0,0,0,1,1,0,0,0,1,0,0
"302",2,0,0,0,0,0,0,0,0,0,0
"303",1,0,0,0,0,0,0,0,2,0,0
"304",3,1,0,0,0,0,0,0,1,0,0
"305",0,1,0,0,0,0,0,0,0,0,0
"306",1,1,0,0,0,0,0,0,4,0,0
"307",1,2,0,0,0,0,0,0,4,1,0
"308",2,1,0,0,0,0,0,0,0,0,0
"309",1,0,0,0,0,0,0,0,0,0,0
"310",4,1,2,0,0,0,0,1,3,0,0
"311",1,0,0,0,0,0,0,0,0,0,0
"312",4,0,0,0,0,0,0,0,1,0,0
"313",0,0,0,0,0,0,0,0,1,0,0
"314",0,0,0,0,0,0,0,0,3,0,0
"315",0,0,0,0,0,0,0,1,5,0,0
"316",3,1,1,0,0,1,0,0,1,0,1
"317",1,0,0,0,0,0,0,0,1,0,0
"318",3,0,0,0,0,0,1,1,1,0,0
"319",1,0,0,0,0,0,0,0,0,0,0
"320",0,0,0,0,0,1,0,0,1,0,0
"321",1,1,0,0,0,0,0,0,0,0,0
"322",1,0,0,0,0,0,0,0,0,0,0
"323",0,0,0,0,0,0,0,0,1,0,0
"324",0,1,0,0,0,0,0,0,3,0,0
"325",1,0,0,0,0,0,0,0,0,0,0
"326",1,0,1,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,1,0,0,0,0
"328",2,1,0,0,0,0,1,0,2,0,0
"329",0,0,0,0,0,0,0,1,0,0,0
"330",2,0,0,0,0,0,0,0,0,1,0
"331",0,0,0,0,0,0,0,0,3,0,0
"332",0,0,0,0,0,0,0,0,1,0,0
"333",0,1,0,0,0,0,0,0,0,0,0
"334",0,0,0,0,0,0,0,0,1,0,0
"335",0,0,0,0,0,0,0,0,1,0,0
"336",3,3,0,0,0,1,0,1,2,0,0
"337",0,0,0,0,0,0,0,0,1,0,0
"338",2,0,0,0,0,0,0,0,0,0,0
"339",1,0,0,0,0,0,0,0,0,0,0
"340",0,0,0,0,0,0,0,0,1,0,0
"341",1,0,0,0,0,0,0,0,0,0,0
"342",1,0,0,0,0,0,0,0,0,0,0
"343",0,0,0,0,0,0,0,0,12,0,0
"344",1,0,0,0,0,0,0,0,0,0,0
"345",0,0,0,0,0,0,0,0,1,0,0
"346",24,2,0,0,0,0,1,1,4,0,0
"347",0,3,1,0,0,1,0,0,0,0,0
"348",0,0,1,0,1,0,0,0,1,0,0
"349",2,1,0,0,0,0,0,0,2,0,0
"350",1,0,0,0,0,0,0,0,0,0,0
"351",0,0,0,0,0,0,0,0,1,0,0
"352",11,2,2,1,1,2,1,0,12,1,1
"353",1,0,0,0,0,0,0,0,0,0,0
"354",1,0,0,0,0,0,0,0,0,0,0
"355",1,0,0,0,0,0,0,0,0,0,0
"356",5,3,0,0,0,1,0,1,2,0,0
"357",0,1,0,0,0,0,0,0,0,0,0
"358",0,0,0,0,0,0,0,0,1,0,0
"359",1,2,1,0,0,0,0,1,2,0,0
"360",0,0,0,0,0,0,0,0,2,0,0
"361",0,0,0,0,0,0,1,0,12,0,0
"362",0,0,0,0,0,0,0,0,1,0,0
"363",1,0,1,0,0,0,0,0,1,0,0
"364",1,0,0,0,0,0,0,0,0,0,0
"365",1,0,0,0,0,0,0,0,0,0,0
"366",2,0,0,0,0,0,0,0,0,0,0
"367",0,0,0,0,0,0,1,0,3,0,0
"368",0,0,0,0,0,0,0,0,1,0,0
"369",0,0,0,0,0,0,0,0,1,0,0
"370",0,1,0,0,0,0,0,0,0,0,0
"371",1,0,0,0,0,0,0,0,1,0,0
"372",6,0,0,0,0,0,0,0,0,0,0
"373",2,0,0,0,0,0,0,0,1,0,0
"374",0,0,0,0,0,0,0,0,1,0,0
"375",1,0,0,0,0,0,0,0,1,0,0
"376",0,0,0,0,0,1,0,0,0,0,0
"377",0,0,0,0,0,0,0,0,1,0,0
"378",2,0,0,0,0,0,0,0,2,0,0
"379",1,0,0,0,0,0,0,0,0,0,0
"380",1,0,0,0,0,0,1,0,2,0,0
"381",2,0,0,0,0,0,0,0,0,0,0
"382",0,0,0,0,0,0,0,0,1,0,0
"383",0,0,0,0,0,0,0,0,1,0,0
"384",0,2,0,0,1,0,1,1,15,0,0
"385",0,0,0,0,0,0,0,0,1,0,0
"386",1,0,0,0,0,0,0,0,6,0,1
"387",4,0,0,0,1,0,0,0,2,1,0
"388",0,0,0,0,0,0,0,0,2,0,0
"389",0,0,0,0,0,0,0,0,1,0,0
"390",2,0,1,0,0,0,0,0,1,0,0
"391",3,2,0,0,0,0,0,0,0,0,0
"392",0,0,0,0,0,0,0,0,1,0,0
"393",0,0,0,0,0,0,0,0,1,0,0
"394",2,0,0,0,0,0,0,0,0,0,0
"395",1,0,0,0,0,0,0,0,0,0,0
"396",1,0,1,0,0,0,0,0,1,0,0
"397",0,0,0,0,0,0,0,0,1,0,0
"398",2,1,0,0,0,0,1,0,0,0,0
"399",24,10,2,0,1,1,2,1,27,1,1
"400",0,0,0,0,0,0,0,0,1,0,0
"401",0,0,0,0,0,0,1,0,0,0,0
"402",6,0,0,0,0,0,0,1,0,0,0
"403",0,0,0,0,0,0,0,0,1,0,0
"404",0,0,0,0,0,0,0,0,1,0,0
"405",3,0,0,0,0,0,0,0,0,0,0
"406",0,0,0,0,0,0,0,0,1,0,0
"407",0,0,0,0,0,0,0,0,1,0,0
"408",0,1,0,0,0,0,0,0,0,0,0
"409",1,0,0,0,0,0,0,0,0,0,0
"410",0,0,0,0,0,0,1,0,0,0,0
"411",0,0,0,0,1,0,0,0,0,0,0
"412",5,1,0,0,0,0,1,0,1,0,0
"413",2,1,0,0,0,0,0,0,1,0,0
"414",4,0,0,0,0,0,0,0,1,0,0
"415",0,0,0,0,0,0,0,0,1,0,0
"416",4,0,0,0,0,0,0,0,0,0,0
"417",0,1,0,0,0,0,0,0,0,0,0
"418",0,0,0,0,0,0,0,0,4,0,0
"419",5,2,0,0,0,0,1,0,1,0,0
"420",4,0,0,0,0,0,0,0,0,0,0
"421",0,0,0,0,0,0,0,0,1,0,0
"422",1,0,0,0,0,0,0,0,1,0,0
"423",0,0,1,0,0,0,0,0,0,0,0
"424",0,1,0,0,0,0,0,0,0,0,0
"425",0,0,0,0,0,0,0,0,2,0,0
"426",1,0,0,0,0,0,0,0,0,0,0
"427",1,0,0,0,0,0,0,0,0,0,0
"428",0,0,0,0,1,0,0,0,0,0,0
"429",2,1,0,0,0,0,0,1,1,0,0
"430",0,0,0,1,0,0,0,0,0,0,0
"431",0,1,0,0,0,0,0,0,1,0,0
"432",1,0,0,0,0,0,0,0,0,0,0
"433",1,1,0,0,0,0,0,0,0,0,0
"434",0,0,0,0,0,0,0,0,1,0,0
"435",3,0,0,0,0,0,0,0,0,0,0
"436",1,0,0,0,0,0,0,0,2,0,0
"437",0,0,0,0,0,0,0,0,1,0,0
"438",0,1,0,0,0,0,0,0,1,0,0
"439",1,0,0,0,0,0,0,0,0,0,0
"440",3,0,0,0,0,0,0,0,2,0,0
"441",1,0,0,0,0,0,0,0,0,0,0
"442",0,0,0,0,0,0,0,1,9,1,0
"443",0,0,0,0,0,0,0,0,1,0,0
"444",1,0,0,0,0,0,0,0,0,0,0
"445",0,0,0,1,1,1,1,1,1,0,0
"446",0,0,1,1,0,0,0,0,0,0,1
"447",1,0,0,0,0,0,0,0,0,0,0
"448",0,0,0,0,0,0,0,0,1,0,0
"449",3,1,0,0,0,1,0,0,0,0,0
"450",3,0,0,0,0,0,0,0,0,0,0
"451",5,0,0,0,1,0,0,0,3,0,0
"452",0,0,0,1,0,0,0,0,0,0,0
"453",1,0,0,0,1,0,0,0,0,0,0
"454",0,0,1,0,0,0,0,0,0,0,0
"455",0,0,0,0,0,0,1,1,3,0,0
"456",0,0,0,0,0,0,0,0,1,0,0
"457",0,0,0,0,0,0,0,0,1,0,0
"458",0,1,0,0,0,0,0,0,0,0,0
"459",0,0,0,0,0,0,0,0,1,0,0
"460",0,1,0,0,0,0,0,0,0,0,0
"461",1,0,0,0,0,0,0,0,0,0,0
"462",7,1,0,0,0,0,0,0,0,0,0
"463",0,1,0,0,0,0,0,0,0,0,0
"464",6,1,0,0,0,0,0,0,1,0,0
"465",0,0,0,0,0,0,0,0,1,0,0
"466",10,2,0,1,0,0,1,0,12,1,0
"467",1,0,0,0,0,0,0,0,3,0,0
"468",0,0,0,0,0,0,0,0,1,0,0
"469",5,1,0,0,0,0,0,0,0,0,0
"470",1,0,0,0,0,0,0,0,2,0,0
"471",0,0,1,0,0,0,0,0,0,0,0
"472",3,0,0,0,0,0,0,0,0,0,0
"473",0,0,0,0,0,0,1,0,2,0,0
"474",0,0,0,0,0,1,0,0,0,0,0
"475",1,0,0,0,0,0,0,0,0,0,0
"476",0,0,0,0,0,1,0,0,0,0,0
"477",0,0,0,0,1,0,0,0,0,0,0
"478",0,0,0,0,1,0,0,0,0,0,0
"479",1,0,0,0,0,0,0,0,0,0,0
"480",0,1,0,0,0,0,0,0,0,0,0
"481",0,0,0,0,0,0,0,0,2,0,0
"482",1,0,0,0,0,0,0,0,1,0,0
"483",0,0,0,0,0,0,1,0,1,0,0
"484",0,0,0,0,0,1,0,0,0,0,0
"485",1,0,0,0,0,0,0,0,1,0,0
"486",2,0,0,0,0,0,0,0,0,0,0
"487",1,0,0,0,0,0,0,0,0,0,0
"488",24,7,2,0,1,0,1,1,23,1,0
"489",1,0,0,0,0,0,0,0,0,0,0
"490",1,0,0,0,0,0,0,1,15,0,0
"491",0,0,0,0,0,0,0,0,1,0,0
"492",4,0,1,0,0,0,0,0,4,0,1
"493",0,0,0,0,0,0,0,0,1,0,0
"494",1,0,0,0,0,0,0,0,0,0,0
"495",1,0,0,0,0,0,0,0,0,0,0
"496",2,0,0,0,0,0,0,0,0,0,0
"497",1,1,0,0,0,0,0,0,0,0,0
"498",1,0,0,0,0,0,0,0,0,0,0
"499",0,2,0,0,0,0,0,0,0,0,0
"500",8,1,0,0,0,0,0,0,0,0,0
"501",0,0,1,0,0,0,0,0,0,0,0
"502",0,0,0,0,0,0,0,0,1,0,0
"503",0,0,0,0,0,0,0,0,1,0,0
"504",1,0,0,0,0,0,0,0,0,0,0
"505",5,1,1,0,0,1,0,0,4,0,0
"506",1,0,0,0,0,0,0,0,0,0,0
"507",0,0,0,0,0,0,0,0,4,0,0
"508",1,0,0,0,0,0,0,0,1,0,0
"509",1,0,0,0,0,0,0,0,2,1,0
"510",2,0,0,0,0,0,0,0,1,0,0
"511",0,0,0,1,0,0,0,0,0,0,0
"512",0,0,0,0,0,0,0,0,1,0,0
"513",0,0,0,0,0,0,0,0,1,0,0
"514",0,0,0,0,0,0,0,0,8,0,0
"515",2,0,1,0,0,0,0,0,1,0,0
"516",9,3,4,0,1,1,0,0,6,0,0
"517",2,1,0,0,0,1,0,0,0,0,0
"518",0,0,0,0,0,0,0,0,1,0,0
"519",0,0,0,0,0,0,0,0,3,0,0
"520",1,0,0,0,0,0,0,0,0,0,0
"521",0,2,0,0,0,0,0,1,1,1,0
"522",0,0,0,0,0,0,0,0,1,0,0
"523",2,0,1,0,0,0,0,1,20,0,0
"524",0,0,0,0,0,0,0,0,1,0,0
"525",0,0,0,1,0,0,0,0,17,0,0
"526",1,0,0,0,0,1,0,0,1,0,0
"527",2,2,0,0,0,0,1,1,5,0,0
"528",2,2,0,0,0,0,0,0,2,0,0
"529",9,0,0,0,0,0,0,1,0,0,0
"530",4,1,0,0,0,0,0,0,1,0,0
"531",1,1,0,0,0,0,0,0,0,0,0
"532",1,0,0,0,0,0,0,0,0,0,0
"533",8,1,0,0,0,0,0,0,1,0,0
"534",2,0,1,0,0,0,1,1,3,0,0
"535",1,0,0,0,0,0,0,0,0,0,0
"536",0,1,0,0,0,0,0,0,1,0,0
"537",0,0,1,0,0,0,0,0,0,0,0
"538",1,0,0,0,0,0,0,0,0,0,0
"539",1,0,0,0,0,0,0,0,0,0,0
"540",0,0,0,0,0,0,0,0,1,0,0
"541",11,4,1,1,0,2,0,1,16,0,0
"542",2,1,1,0,0,0,0,0,5,0,0
"543",3,0,0,0,0,0,0,0,0,0,0
"544",4,0,0,0,0,0,0,0,1,0,0
"545",0,0,0,0,0,0,0,0,2,0,0
"546",2,0,0,0,0,0,0,0,0,0,0
"547",2,0,0,0,1,0,0,0,0,0,0
"548",0,1,0,0,0,0,0,0,0,0,0
"549",0,0,0,0,0,0,0,0,1,0,0
"550",0,0,0,0,0,0,0,0,2,0,0
"551",1,0,0,0,0,0,0,0,0,0,0
"552",0,0,0,0,0,1,0,0,0,0,0
"553",1,0,0,0,0,0,0,0,0,0,0
"554",1,0,0,0,0,0,0,0,2,0,0
"555",0,0,0,0,0,0,0,0,1,0,0
