"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"157",5,0,0,0,0,0,0,0,0,0,0
"158",7,0,0,0,0,0,0,0,0,1,0
"159",3,0,0,0,0,0,1,0,2,0,0
"160",0,0,0,0,0,0,0,0,9,0,0
"161",0,1,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,0,0,0,1,0
"163",0,0,0,1,0,0,0,0,0,0,0
"164",1,0,0,0,0,0,0,0,0,0,0
"165",0,0,0,0,0,0,0,0,12,0,0
"166",1,0,0,0,0,0,0,0,0,0,0
"167",2,1,0,0,0,0,0,0,0,0,1
"168",1,0,0,0,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,1,0,0
"170",2,0,0,0,0,0,0,0,0,0,0
"171",0,0,0,0,0,0,0,1,1,0,0
"172",0,0,0,0,0,0,0,0,1,0,0
"173",0,1,0,0,0,0,0,0,0,0,0
"174",1,0,0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0,0,1,0,0
"176",0,0,0,0,0,0,0,0,1,0,0
"177",1,0,0,0,0,0,0,0,0,0,0
"178",0,0,1,0,0,0,0,0,0,0,0
"179",1,0,0,0,0,0,0,0,0,0,0
"180",4,1,0,0,0,0,0,0,2,0,0
"181",0,0,0,0,0,0,0,0,3,0,0
"182",1,0,0,0,0,0,0,0,0,0,0
"183",0,0,0,0,0,1,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,1,0,0
"185",0,0,0,0,0,0,0,0,0,0,1
"186",0,0,0,0,0,1,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,1,0,0
"188",0,0,0,0,0,0,0,0,1,0,0
"189",1,0,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,2,0,0
"191",1,0,0,0,0,0,0,0,0,0,0
"192",0,0,0,0,0,1,0,0,0,0,0
"193",0,1,0,0,0,0,0,0,1,0,0
"194",8,1,0,0,0,1,0,0,0,0,0
"195",3,0,0,0,0,0,0,1,1,0,0
"196",3,1,0,0,0,0,0,0,0,0,0
"197",8,2,0,0,0,0,0,0,0,0,0
"198",2,0,1,0,0,0,0,0,1,0,0
"199",4,0,0,0,0,0,0,1,1,0,0
"200",0,0,0,0,0,0,0,0,2,0,0
"201",0,0,0,0,0,1,0,0,0,0,0
"202",0,0,0,0,0,0,0,1,5,0,0
"203",0,0,0,0,0,0,0,0,1,0,0
"204",1,0,0,0,0,0,0,0,2,0,0
"205",1,0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,0,1,0,0
"207",1,0,0,0,0,0,0,0,0,0,0
"208",1,0,0,0,0,0,0,0,0,0,0
"209",0,1,0,0,0,0,0,0,0,0,0
"210",1,0,0,0,0,0,0,0,0,0,0
"211",1,1,1,0,0,1,0,1,0,0,0
"212",1,0,0,0,0,0,0,0,0,0,0
"213",2,0,0,0,0,0,0,0,0,0,0
"214",2,0,0,0,0,0,0,0,0,0,0
"215",1,0,0,0,0,0,0,0,0,0,1
"216",0,1,0,0,0,0,0,0,0,0,0
"217",0,0,0,0,0,0,0,0,1,0,0
"218",1,0,0,0,0,0,0,0,1,0,0
"219",7,1,0,0,0,0,0,0,0,0,0
"220",0,0,0,0,0,0,1,0,1,0,0
"221",0,0,0,0,0,0,1,0,0,0,0
"222",0,0,0,0,0,0,0,0,1,0,0
"223",1,0,0,0,0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0,0,1,0,0
"225",1,0,0,0,0,0,0,0,0,0,0
"226",1,0,0,0,0,0,0,0,0,0,0
"227",1,0,0,0,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,1,0,0
"229",2,0,0,0,0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0,0,1,0,0
"231",0,0,0,0,0,0,0,0,4,0,0
"232",0,1,0,0,0,0,0,0,0,0,0
"233",1,0,0,0,0,0,0,0,0,0,0
"234",0,0,0,0,0,0,0,0,1,0,0
"235",0,0,0,0,0,0,0,0,1,0,0
"236",3,1,0,0,0,0,0,0,0,0,0
"237",0,0,0,0,1,0,0,0,0,0,0
"238",0,0,0,0,0,0,0,0,3,0,0
"239",2,0,0,0,0,0,0,1,0,0,0
"240",0,0,0,0,0,0,0,0,1,0,0
"241",0,1,0,0,0,0,0,0,0,0,0
"242",2,0,0,0,0,0,0,0,1,0,0
"243",1,0,0,0,0,0,0,0,0,0,0
"244",1,0,0,0,0,0,0,0,0,0,0
"245",1,0,0,0,0,0,0,0,0,0,0
"246",1,0,0,0,0,0,0,0,0,0,0
"247",0,0,0,0,0,0,0,0,1,0,0
"248",4,0,0,0,0,0,0,0,7,1,0
"249",0,0,0,0,0,0,0,0,2,0,0
"250",0,0,0,0,0,0,1,0,0,0,0
"251",0,0,0,0,0,0,0,0,1,0,0
"252",2,0,0,0,0,0,0,0,0,0,0
"253",3,0,0,0,0,0,1,1,20,0,0
"254",0,1,0,0,0,0,0,0,2,0,0
"255",0,0,0,0,0,0,0,0,2,0,0
"256",0,0,0,0,0,1,0,0,0,0,0
"257",8,1,0,0,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,1,0,0
"259",4,0,0,0,1,0,0,0,0,0,0
"260",3,1,0,0,0,0,0,1,2,0,1
"261",0,0,0,0,0,0,0,0,7,0,0
"262",1,0,0,0,0,0,0,0,3,0,0
"263",7,0,0,0,0,0,0,1,0,0,0
"264",0,0,0,0,0,1,0,0,0,0,0
"265",1,0,0,0,0,0,0,0,0,0,0
"266",0,0,0,0,0,0,0,0,1,0,0
"267",2,0,0,0,0,0,0,0,4,0,0
"268",1,0,0,0,0,0,0,0,0,0,0
"269",1,0,0,0,0,0,0,0,0,0,0
"270",1,0,0,0,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0,0,1,0,0
"272",2,0,0,0,0,0,0,0,2,0,0
"273",2,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,0,1,0,0
"275",0,0,0,0,0,0,0,0,1,0,0
"276",0,0,1,0,0,0,0,0,2,0,0
"277",2,1,0,0,0,0,0,0,0,0,0
"278",1,0,0,0,0,0,0,0,0,0,0
"279",0,0,0,0,0,0,0,0,1,0,0
"280",0,0,0,0,0,0,0,0,1,0,0
"281",0,0,0,0,0,0,1,0,0,0,0
"282",4,0,0,0,0,0,0,0,0,0,0
"283",1,0,0,0,0,0,0,0,0,0,0
"284",1,1,0,0,0,0,0,0,1,0,0
"285",1,0,0,0,0,0,0,0,0,0,0
"286",1,0,0,0,0,0,0,0,0,0,0
"287",0,0,0,0,0,0,0,0,1,0,0
"288",0,0,0,0,0,0,0,0,1,0,0
"289",0,0,0,0,0,0,0,0,1,0,0
"290",2,1,0,0,0,0,0,0,0,0,0
"291",0,0,0,0,0,1,0,0,0,0,0
"292",1,0,0,0,0,0,0,0,0,0,0
"293",8,5,0,0,0,0,1,0,1,0,0
"294",1,0,0,0,0,0,0,0,2,0,0
"295",0,2,0,0,0,0,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,1,0,0
"297",6,1,3,0,1,1,1,1,1,1,0
"298",2,0,0,0,0,0,0,0,0,0,0
"299",0,0,0,0,0,0,0,1,0,0,0
"300",0,0,1,0,0,0,0,1,10,0,0
"301",0,0,0,0,0,0,1,0,2,0,0
"302",0,1,0,0,0,0,0,0,0,0,0
"303",0,1,0,0,0,0,0,0,3,1,0
"304",0,0,0,0,0,0,0,0,1,0,0
"305",0,0,0,0,0,1,0,0,0,0,0
"306",0,0,0,0,0,0,0,1,1,0,0
"307",0,0,0,0,0,0,0,0,1,0,0
"308",0,0,0,0,0,1,0,0,0,0,0
"309",1,0,0,0,0,0,0,0,0,0,0
"310",1,0,0,0,0,0,0,0,0,0,0
"311",1,0,0,0,0,0,1,0,0,0,0
"312",1,0,0,0,0,0,0,0,0,0,0
"313",0,0,0,0,0,0,0,0,1,0,0
"314",0,0,0,0,0,0,0,0,1,0,0
"315",0,0,0,0,0,0,0,0,1,0,0
"316",0,0,0,0,0,0,0,0,1,0,0
"317",0,0,0,0,0,0,1,0,0,0,0
"318",1,0,0,0,0,0,0,0,1,0,0
"319",0,0,0,0,0,0,0,0,1,0,0
"320",0,1,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,1,0,0
"322",0,0,0,0,0,0,0,0,1,0,0
"323",2,1,0,0,0,0,0,0,0,0,0
"324",2,2,0,0,0,0,0,0,1,0,0
"325",0,0,0,1,0,0,0,0,0,0,0
"326",2,0,0,0,0,0,0,0,0,0,0
"327",3,1,0,0,0,0,0,0,0,0,0
"328",3,1,0,0,0,0,0,0,0,0,0
"329",0,0,0,1,0,0,0,0,0,0,0
"330",1,0,0,0,0,0,1,0,4,0,0
"331",1,0,0,0,0,0,0,0,0,0,0
"332",0,0,0,0,0,0,0,0,1,1,0
"333",0,0,0,0,0,0,0,0,1,0,0
"334",1,0,0,0,0,0,0,0,0,0,0
"335",1,0,0,0,0,0,0,0,0,0,0
"336",1,0,0,0,0,0,0,0,0,0,0
"337",1,0,0,0,0,0,0,0,2,0,0
"338",0,0,0,1,0,0,0,0,0,0,0
"339",2,0,0,0,0,0,0,0,0,1,0
"340",0,0,0,0,0,0,0,0,2,0,0
"341",0,0,0,0,0,0,0,0,1,0,0
"342",1,0,0,0,0,0,0,0,2,0,0
"343",0,0,0,0,0,0,0,0,1,0,0
"344",0,0,0,0,0,0,0,0,1,1,0
"345",0,0,0,0,0,0,0,0,1,0,0
"346",0,0,0,0,0,0,0,0,1,0,0
"347",0,0,0,0,0,0,0,0,1,0,0
"348",0,1,0,0,0,0,0,0,0,0,0
"349",1,0,0,0,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,1,0,0
"351",1,0,0,0,0,0,0,0,0,0,0
"352",3,0,0,0,0,0,0,0,0,0,0
"353",0,1,0,0,0,0,0,0,0,0,0
"354",0,0,0,0,0,0,0,0,1,0,0
"355",0,0,0,0,0,0,0,0,1,0,0
"356",1,0,0,0,0,0,0,0,0,0,0
"357",1,0,0,0,0,0,0,0,1,0,0
"358",0,0,0,0,0,0,0,0,2,0,0
"359",3,0,0,0,0,0,0,0,0,0,0
"360",0,0,0,0,0,0,0,0,2,0,0
"361",2,0,0,0,0,0,0,0,1,0,0
"362",0,0,0,0,0,0,0,0,1,0,0
"363",0,1,0,0,0,0,0,0,0,0,0
"364",0,0,0,0,0,0,1,0,0,0,0
"365",0,0,0,0,0,0,0,0,1,0,0
"366",0,0,0,0,0,0,0,0,8,0,0
"367",1,0,0,0,0,0,0,0,0,0,0
"368",0,0,1,0,0,0,0,0,0,0,0
"369",2,0,0,0,0,0,0,0,0,0,0
"370",2,0,0,0,0,0,0,0,0,0,0
"371",1,0,0,0,0,0,0,0,0,0,0
"372",3,0,0,0,0,0,0,0,0,0,0
"373",16,1,0,0,0,0,0,1,0,0,0
"374",0,0,0,0,0,0,0,0,2,0,0
"375",3,3,0,0,1,0,0,0,17,0,0
"376",1,0,0,0,0,0,0,0,1,0,0
"377",1,0,0,0,0,0,0,0,0,0,0
"378",1,0,0,0,0,0,0,0,0,0,0
"379",0,0,0,0,0,0,0,0,3,0,0
"380",2,0,0,0,0,0,0,0,0,0,0
"381",0,0,0,0,0,0,0,0,1,0,0
"382",2,0,0,0,0,0,0,0,0,0,0
"383",3,1,0,0,0,0,0,0,0,0,0
"384",2,0,0,0,0,0,0,0,20,0,0
"385",1,0,0,0,0,0,0,0,0,0,0
"386",0,0,0,0,0,0,0,0,2,0,0
"387",3,0,0,0,0,0,0,0,0,0,0
"388",1,0,0,0,0,0,0,0,1,0,0
"389",0,0,0,0,0,0,0,0,1,0,0
"390",0,0,0,0,0,0,0,0,1,0,0
"391",5,5,0,0,0,1,0,1,6,1,1
"392",0,0,0,0,0,0,0,0,19,0,0
"393",2,0,0,0,0,0,0,0,0,0,0
"394",1,0,0,0,0,0,0,0,0,0,0
"395",1,0,0,0,0,0,0,0,0,0,0
"396",0,0,0,0,0,0,0,0,1,0,0
"397",2,0,0,0,0,0,0,0,0,0,0
"398",4,0,0,0,0,0,0,0,0,0,0
"399",0,0,0,0,0,0,0,0,3,0,0
"400",1,0,0,0,0,0,0,0,1,0,0
"401",2,1,0,0,0,1,0,0,0,0,0
"402",6,1,0,0,0,0,0,0,5,0,0
"403",0,0,1,0,0,0,0,0,0,0,0
"404",0,0,0,0,0,0,1,0,0,0,0
"405",0,0,1,0,0,0,0,0,0,0,0
"406",0,0,0,0,0,0,0,0,1,0,0
"407",1,0,0,0,0,0,0,0,0,0,0
"408",0,0,0,0,0,0,0,0,1,0,0
"409",1,0,0,0,0,0,0,0,0,0,0
"410",0,0,0,0,0,0,0,1,0,0,0
"411",0,0,0,0,0,0,0,0,1,0,0
"412",1,0,0,0,0,0,0,0,0,0,0
"413",0,0,0,1,0,0,0,0,0,0,0
"414",0,0,0,0,0,0,0,0,1,0,0
"415",0,0,0,0,0,0,0,0,1,0,0
"416",8,0,1,0,1,0,0,0,3,0,0
"417",2,0,0,0,0,0,0,0,0,0,0
"418",0,0,0,0,0,0,0,0,1,0,0
"419",1,0,0,0,0,0,0,0,0,0,0
"420",1,0,0,0,0,0,0,0,0,0,0
"421",0,0,0,0,0,1,0,0,0,0,0
"422",0,2,0,0,0,0,0,0,0,0,0
"423",0,1,0,0,0,0,0,0,0,0,0
"424",0,0,0,0,0,0,0,0,1,0,0
"425",6,0,0,0,0,0,0,0,0,0,0
"426",0,0,0,0,0,0,0,0,1,0,0
"427",0,1,0,0,0,0,0,0,0,0,0
"428",1,0,0,0,0,0,0,0,0,0,0
"429",0,0,0,0,0,0,0,0,1,0,0
"430",1,0,0,0,0,0,0,0,0,0,0
"431",0,0,0,0,0,0,0,0,1,0,0
"432",3,0,0,0,0,0,0,0,0,0,0
"433",0,0,0,0,0,0,0,0,1,0,0
"434",0,1,0,0,0,0,0,0,0,0,0
"435",0,0,0,0,0,0,0,0,1,0,0
"436",0,0,0,0,0,0,0,0,1,0,0
"437",0,0,0,0,0,0,0,0,4,0,0
"438",0,0,0,1,0,0,0,0,0,0,0
"439",2,0,0,0,0,0,0,0,0,0,0
"440",1,2,0,0,0,0,0,0,1,0,0
"441",1,0,0,0,0,0,0,0,0,0,0
"442",0,0,0,0,0,1,0,0,0,0,0
"443",1,0,0,0,0,0,0,0,0,0,0
"444",0,0,0,0,0,0,0,0,1,0,0
"445",1,0,0,0,0,0,0,0,0,0,0
"446",1,0,0,0,0,0,0,0,0,0,0
"447",1,0,0,0,0,0,0,0,0,0,0
"448",0,0,0,0,0,0,0,0,1,0,0
"449",2,1,0,0,0,0,0,1,6,0,0
"450",0,0,0,1,0,0,0,0,0,0,0
"451",1,0,1,0,0,0,1,0,36,0,0
"452",0,0,1,0,0,0,0,0,0,0,0
"453",1,0,0,0,0,0,0,0,0,0,0
"454",1,0,0,0,0,0,0,0,0,0,0
"455",8,0,0,0,1,0,0,0,0,0,0
"456",0,0,0,0,0,0,0,1,0,0,0
"457",0,0,0,0,0,1,0,0,0,0,0
"458",1,0,0,0,0,0,0,0,0,0,0
"459",0,0,1,0,0,0,1,0,11,0,0
"460",0,0,0,0,0,0,0,0,4,0,0
"461",2,0,0,0,0,0,0,0,0,0,0
"462",0,1,0,0,0,0,0,0,0,0,0
"463",0,0,0,0,0,0,0,0,1,0,0
"464",0,0,0,0,0,0,0,0,1,0,0
"465",0,2,0,0,0,0,0,0,0,0,0
"466",2,1,0,0,0,0,0,0,0,0,0
"467",3,0,0,0,0,0,0,0,0,0,0
"468",0,0,0,0,0,0,0,0,7,0,0
"469",0,0,0,0,1,0,0,0,0,0,0
"470",1,0,0,0,0,0,0,0,0,0,0
"471",0,0,0,0,0,0,0,0,1,0,0
"472",1,0,0,0,0,0,0,0,0,0,0
"473",0,0,0,0,0,0,0,0,1,0,0
"474",0,0,0,0,0,0,0,0,1,0,0
"475",1,0,0,0,0,0,0,0,0,0,0
"476",0,0,0,0,0,0,0,0,1,0,0
"477",1,0,0,0,1,0,0,0,0,0,0
"478",0,0,0,0,0,1,0,0,0,0,0
"479",0,1,0,0,0,0,0,0,2,0,0
"480",0,0,0,0,0,0,0,0,1,0,0
"481",0,0,1,0,0,0,0,0,6,1,0
"482",1,0,0,0,0,0,0,0,0,0,0
"483",0,0,0,0,0,0,0,0,1,0,0
"484",0,1,0,0,0,0,0,0,0,0,0
"485",0,0,0,0,0,0,0,0,1,0,0
"486",0,0,0,0,0,0,0,0,2,0,0
"487",0,1,0,0,0,0,0,0,7,0,0
"488",0,0,1,0,0,0,0,0,0,0,0
"489",0,0,0,0,0,0,0,0,4,0,0
"490",0,0,0,0,0,0,0,0,1,0,0
"491",0,1,0,0,0,0,0,0,0,0,0
"492",0,0,0,0,0,0,0,0,1,0,0
"493",0,1,0,0,0,0,0,0,0,0,0
"494",0,2,1,0,0,0,0,0,0,0,0
"495",0,0,0,0,0,0,1,0,0,0,0
"496",3,0,0,0,0,0,0,0,2,0,0
"497",0,1,0,0,0,0,0,0,0,0,0
"498",1,0,0,0,0,0,0,0,0,0,0
"499",0,0,0,0,0,0,0,0,1,0,0
"500",0,0,0,0,0,0,0,0,4,0,0
"501",0,1,0,0,0,0,0,0,0,0,0
"502",0,1,0,0,0,0,0,0,0,0,0
"503",1,0,0,0,0,0,0,0,0,0,0
"504",0,0,0,0,0,0,0,0,1,0,0
"505",3,0,0,0,1,0,0,0,0,0,0
"506",0,0,0,0,0,0,1,0,0,0,0
"507",1,1,0,0,0,0,0,0,0,0,0
"508",0,0,0,0,0,0,0,0,1,0,0
"509",2,0,0,0,0,0,0,0,0,0,0
"510",3,0,0,0,0,0,0,0,1,0,0
"511",1,0,0,0,0,0,0,0,0,0,0
"512",1,0,0,0,0,0,0,0,1,0,0
"513",0,0,0,0,0,0,0,0,1,0,0
"514",0,0,0,0,0,0,0,0,3,0,0
"515",0,0,0,0,0,0,0,0,1,0,0
"516",1,0,0,0,0,0,0,0,0,0,0
"517",14,0,1,0,0,1,0,1,5,0,0
"518",0,0,0,0,0,0,0,0,1,0,0
"519",5,9,1,0,0,1,0,1,2,1,0
"520",0,0,1,0,0,0,0,0,1,0,0
"521",5,0,0,0,0,0,0,0,0,0,0
"522",0,0,0,0,0,0,0,0,6,0,0
"523",0,0,0,0,0,0,0,1,0,0,0
"524",1,0,0,0,0,0,0,0,0,0,0
"525",0,0,0,0,1,0,0,0,0,0,0
"526",2,0,0,0,0,0,0,0,0,0,0
"527",0,0,0,0,0,0,0,0,0,1,0
"528",0,0,0,0,0,0,0,0,1,0,0
"529",0,0,0,0,0,0,0,0,2,0,0
"530",0,0,0,0,1,0,0,0,0,0,0
"531",0,0,0,0,0,0,1,0,0,0,0
"532",0,0,0,0,0,0,0,0,4,0,0
"533",1,0,0,0,0,0,0,0,2,0,0
"534",1,0,0,0,0,0,1,1,0,0,0
"535",2,1,0,0,0,0,1,0,1,0,0
"536",0,0,0,0,0,0,0,0,3,0,0
"537",0,0,1,0,0,0,0,0,0,0,0
"538",2,1,0,0,1,0,0,0,2,1,0
"539",0,0,0,0,0,0,0,0,0,0,1
"540",1,0,0,0,0,0,0,0,0,0,0
"541",0,0,1,1,0,0,0,0,35,0,0
"542",3,0,0,0,0,0,0,0,1,0,0
"543",4,0,0,0,0,0,0,0,0,0,0
"544",0,0,0,0,0,0,0,0,1,0,0
"545",0,1,0,0,0,0,0,0,0,0,0
"546",9,1,0,0,0,0,0,0,0,0,0
"547",0,0,0,0,0,0,0,0,5,0,0
"548",0,0,0,0,0,0,1,0,0,0,0
"549",1,0,0,0,0,0,0,0,0,0,0
"550",0,1,0,0,0,0,0,0,0,0,0
"551",3,0,0,0,0,0,0,0,1,0,0
"552",0,0,0,1,0,0,0,0,30,0,0
"553",0,0,0,0,0,0,1,0,3,0,0
"554",0,0,0,0,0,1,0,0,0,0,0
"555",1,0,0,0,0,0,0,0,0,0,0
