"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"116",1,0,1,0,0,0,0,0,0,0,0
"117",8,0,0,0,1,0,0,0,0,0,0
"118",0,0,0,0,0,1,0,0,0,0,0
"119",0,0,1,0,0,0,1,0,11,0,0
"120",1,0,0,0,0,0,0,0,0,0,0
"121",0,0,0,0,0,0,1,0,1,0,0
"122",0,0,0,0,0,0,0,0,9,0,0
"123",1,0,0,0,0,0,0,0,0,0,0
"124",1,0,0,0,0,0,0,0,0,0,0
"125",2,1,0,0,0,1,0,0,6,0,0
"126",0,0,0,0,0,1,0,0,0,0,0
"127",1,0,0,0,0,0,0,0,0,0,0
"128",0,0,0,0,0,0,0,0,1,0,0
"129",1,0,0,0,0,0,0,0,0,0,0
"130",1,0,0,0,0,0,0,0,0,0,0
"131",0,0,0,0,0,0,0,0,2,0,0
"132",0,0,0,0,0,0,0,0,1,0,0
"133",0,0,0,0,0,0,0,0,4,0,0
"134",1,0,0,0,1,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,1,0,0
"136",1,0,0,0,0,0,0,0,0,0,0
"137",3,0,0,0,0,0,0,0,1,0,0
"138",0,0,0,0,0,0,0,0,2,0,0
"139",0,1,0,0,0,0,0,0,0,0,0
"140",0,0,0,0,0,0,0,0,1,0,0
"141",0,0,0,0,0,0,0,0,1,0,0
"142",0,1,0,0,0,0,0,0,0,0,0
"143",1,0,0,0,0,0,0,0,0,0,0
"144",0,0,0,0,0,0,0,1,0,0,0
"145",0,0,0,0,0,0,0,0,1,0,0
"146",1,0,0,0,0,0,0,0,2,0,0
"147",0,0,0,0,0,0,1,0,0,0,0
"148",1,0,0,0,0,0,0,0,0,0,0
"149",0,1,0,0,0,0,0,0,0,0,0
"150",1,0,0,0,0,0,0,1,1,0,0
"151",3,0,0,0,1,0,0,0,0,0,0
"152",5,9,1,0,0,1,0,1,2,1,0
"153",0,0,0,0,0,0,0,0,6,0,0
"154",0,0,0,0,0,0,0,0,2,0,0
"155",0,0,1,0,0,0,0,0,0,0,1
"156",0,0,0,0,0,0,0,0,1,0,0
"157",0,0,0,0,0,0,0,0,2,0,0
"158",0,1,0,0,0,0,1,0,1,0,0
"159",2,0,0,0,0,0,1,0,5,0,0
"160",0,0,0,1,0,0,0,0,0,0,0
"161",0,1,0,0,0,0,0,0,2,0,0
"162",0,0,0,0,0,0,0,0,3,0,0
"163",1,0,0,0,0,0,0,0,1,0,0
"164",0,0,1,0,0,0,0,0,0,0,0
"165",2,0,0,0,0,0,0,0,1,0,1
"166",0,0,1,1,0,0,0,0,35,0,0
"167",0,0,0,0,0,0,0,0,1,0,0
"168",9,1,0,0,0,0,0,0,0,0,0
"169",1,1,0,0,0,0,0,0,0,0,0
"170",1,0,1,0,1,0,1,1,6,0,0
"171",0,1,0,0,0,0,0,0,0,0,0
"172",1,0,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0,0,1,0,0
"174",1,1,0,0,0,0,0,1,4,1,0
"175",2,0,0,0,0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0,0,2,0,0
"177",3,0,0,0,0,1,0,0,4,0,1
"178",1,1,0,0,0,0,0,0,0,1,0
"179",0,0,1,0,0,0,0,0,4,0,0
"180",1,2,1,0,0,0,0,0,0,0,0
"181",4,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,1,0,0
"183",5,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,4,0,0
"185",0,0,0,0,1,0,0,0,0,0,0
"186",0,0,0,0,0,0,0,0,1,0,0
"187",0,0,0,0,1,0,0,0,0,0,0
"188",2,0,0,0,0,0,0,0,2,0,0
"189",0,0,0,0,0,0,1,1,1,0,0
"190",6,0,0,0,0,0,0,0,0,0,0
"191",17,5,1,0,0,2,1,1,21,1,0
"192",0,1,0,0,0,0,0,0,0,0,0
"193",0,0,1,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,1,0,0
"195",1,0,0,0,0,0,0,0,0,0,0
"196",1,0,0,0,0,0,0,0,1,0,0
"197",1,0,0,0,0,0,0,0,0,0,0
"198",1,0,0,0,0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0,0,7,0,0
"200",1,0,0,0,0,0,0,0,0,0,0
"201",13,3,1,0,0,0,1,1,9,1,1
"202",9,2,0,0,0,1,1,1,11,0,1
"203",4,1,0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0,0,0,4,0,0
"205",0,1,0,0,0,0,0,0,4,0,0
"206",0,0,0,0,0,0,0,0,1,0,0
"207",0,0,0,0,0,0,0,0,2,0,0
"208",0,0,0,0,0,0,0,0,1,0,0
"209",0,0,0,0,0,0,0,0,1,0,0
"210",1,1,0,0,0,0,0,0,0,0,0
"211",0,1,0,0,0,0,0,0,1,0,0
"212",0,0,0,0,0,0,0,0,4,0,0
"213",1,0,0,0,0,0,0,0,0,0,0
"214",4,0,0,0,0,0,0,1,1,1,0
"215",0,1,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,1,0,0
"217",0,0,0,0,0,0,1,0,0,0,0
"218",0,0,0,0,0,0,0,0,1,0,0
"219",0,0,0,0,0,0,0,0,1,0,0
"220",7,0,0,0,0,0,0,0,0,0,0
"221",0,0,1,0,0,0,0,0,0,0,0
"222",5,1,0,0,0,0,0,0,2,0,0
"223",0,1,0,0,0,0,0,0,1,0,0
"224",19,3,0,0,0,0,0,0,1,0,0
"225",1,0,0,0,0,0,0,0,0,0,0
"226",0,0,0,0,0,0,1,1,0,0,0
"227",5,2,0,0,0,0,0,0,0,0,0
"228",5,0,0,0,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,1,0,8,0,0
"230",0,0,0,0,0,0,0,0,1,0,0
"231",2,0,0,0,0,0,0,0,0,0,0
"232",1,0,0,0,0,0,0,0,0,0,0
"233",0,0,0,0,0,0,0,0,1,0,0
"234",1,0,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0,2,0,0
"236",0,0,0,0,0,0,0,0,5,0,0
"237",5,0,1,0,0,0,0,1,27,1,0
"238",1,0,0,0,0,0,0,0,0,0,0
"239",1,0,0,0,0,0,0,0,1,0,0
"240",1,0,0,0,0,0,0,0,0,0,0
"241",1,0,0,0,0,0,0,0,0,0,0
"242",0,0,0,0,0,0,0,0,2,0,0
"243",4,1,0,0,0,0,0,0,6,0,0
"244",0,0,0,0,0,0,1,0,0,0,0
"245",0,0,0,0,0,0,0,0,1,0,0
"246",0,0,0,0,0,0,0,0,2,0,0
"247",8,6,0,1,0,1,0,1,5,0,1
"248",1,0,0,0,0,0,0,0,0,0,0
"249",0,1,0,0,0,0,0,0,2,0,0
"250",0,0,0,0,0,0,0,0,1,0,0
"251",3,0,0,0,0,0,0,0,0,0,0
"252",14,3,1,0,0,0,2,0,5,0,0
"253",1,0,0,0,0,0,0,0,0,0,0
"254",1,0,0,0,0,0,0,0,0,0,0
"255",1,1,0,0,0,0,0,0,2,0,0
"256",2,0,0,0,0,0,0,0,0,0,0
"257",6,2,1,0,0,0,0,0,28,0,0
"258",1,0,0,1,0,0,0,0,2,0,0
"259",1,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,0,0,1,0,2,0,0
"261",0,0,0,0,0,0,0,0,1,0,0
"262",0,1,0,0,0,0,0,0,0,0,0
"263",1,0,0,0,0,0,0,0,0,0,0
"264",4,1,0,0,0,0,1,0,2,0,0
"265",0,0,2,1,0,0,0,0,0,0,0
"266",7,5,2,1,0,1,1,0,4,1,0
"267",0,0,0,0,0,0,0,0,1,0,0
"268",1,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,1,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,1,0,0
"271",1,0,0,0,0,0,0,0,5,0,0
"272",0,0,0,0,0,0,0,0,1,0,0
"273",1,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,0,1,0,0
"275",0,0,0,0,0,0,0,1,2,0,0
"276",0,0,0,0,0,0,0,0,1,0,0
"277",0,0,0,0,0,0,0,0,1,0,0
"278",0,2,0,0,0,0,0,0,0,0,0
"279",7,1,0,0,0,0,0,0,3,0,0
"280",13,3,2,0,1,1,1,1,10,1,1
"281",4,0,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,1,0,0
"283",0,0,0,0,0,0,0,0,1,0,0
"284",1,0,0,0,0,0,0,0,0,0,0
"285",1,1,0,0,0,0,0,0,0,0,0
"286",0,1,0,0,0,0,0,0,0,0,0
"287",0,0,0,0,0,0,0,1,33,0,0
"288",1,0,0,0,0,0,0,0,0,0,0
"289",1,1,0,0,0,0,0,0,3,0,0
"290",0,0,0,0,0,0,0,0,1,0,0
"291",1,0,0,0,0,0,0,0,0,0,0
"292",0,0,0,0,0,0,1,0,0,0,0
"293",0,0,1,0,0,0,0,0,0,0,0
"294",0,1,1,0,0,0,1,1,24,0,0
"295",0,1,0,0,0,0,0,0,0,0,0
"296",1,0,0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,4,0,0
"298",2,1,1,0,0,0,0,0,1,0,0
"299",0,1,0,0,0,0,0,0,0,0,0
"300",1,0,0,0,1,0,0,0,0,0,0
"301",1,0,0,0,0,0,0,0,0,0,0
"302",1,0,0,0,0,1,0,0,0,0,0
"303",0,0,0,0,0,0,0,0,2,0,0
"304",0,0,0,0,0,0,0,0,1,0,0
"305",7,0,1,0,0,0,0,0,0,0,0
"306",1,0,0,0,0,0,0,0,0,0,0
"307",1,0,0,0,0,0,0,0,0,0,0
"308",6,1,2,0,0,1,0,0,3,0,1
"309",3,0,0,0,0,0,0,0,0,0,0
"310",4,0,0,0,0,0,0,0,0,0,0
"311",1,0,0,0,0,0,0,0,3,0,0
"312",0,0,1,0,0,0,0,0,1,0,1
"313",1,0,0,0,0,0,0,0,1,0,0
"314",1,0,0,0,0,0,0,0,1,0,0
"315",1,0,0,0,0,0,0,0,1,0,0
"316",7,2,0,0,0,0,1,0,2,0,0
"317",0,0,0,0,0,0,0,0,1,0,0
"318",0,0,0,0,0,0,0,0,6,0,0
"319",1,0,0,0,0,0,0,0,3,0,0
"320",1,0,0,0,0,0,0,0,0,0,0
"321",1,0,0,0,0,0,0,0,2,0,0
"322",4,1,0,0,0,0,1,0,2,0,0
"323",0,1,0,0,0,0,0,0,0,0,0
"324",0,0,0,0,0,0,0,0,1,0,0
"325",1,0,0,0,0,0,0,0,3,0,0
"326",5,0,0,0,0,0,0,1,4,0,0
"327",2,2,0,0,1,0,1,0,2,1,0
"328",2,1,0,0,0,0,0,0,0,0,0
"329",5,2,1,0,0,0,0,1,5,0,0
"330",3,0,1,0,0,0,0,0,0,1,0
"331",1,0,0,0,0,0,0,0,0,0,0
"332",0,0,0,0,0,0,0,0,1,0,0
"333",0,0,0,0,0,0,0,1,5,0,0
"334",1,0,0,0,0,0,0,0,1,0,0
"335",0,0,0,0,0,0,0,0,3,0,0
"336",0,1,0,0,0,0,0,0,3,0,0
"337",2,0,0,0,0,0,0,1,0,0,0
"338",0,0,0,0,0,1,0,0,0,0,0
"339",0,0,0,0,0,0,0,0,1,0,0
"340",1,0,0,0,0,0,0,0,0,0,0
"341",0,0,0,0,0,0,1,0,2,0,0
"342",0,0,0,0,0,0,1,0,0,0,0
"343",1,0,0,0,0,0,1,0,3,0,0
"344",0,0,0,0,0,0,0,1,0,0,0
"345",2,0,0,0,0,0,0,0,0,1,0
"346",0,0,0,0,0,0,0,0,1,0,0
"347",0,0,0,0,0,0,0,0,3,0,0
"348",0,0,0,0,0,0,0,0,1,0,0
"349",0,1,0,0,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,1,0,0
"351",2,0,0,0,0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0,0,1,0,0
"353",1,0,0,0,0,0,0,0,0,0,0
"354",1,0,0,0,0,0,0,0,0,0,0
"355",0,0,0,0,0,0,0,0,12,0,0
"356",1,0,0,0,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,0,0,1,0,0
"358",2,3,0,0,0,0,0,1,4,0,0
"359",18,2,1,0,0,1,0,1,3,0,0
"360",0,0,1,0,1,0,0,0,1,0,0
"361",1,0,0,0,0,0,0,0,0,0,0
"362",1,0,0,0,0,0,0,0,0,0,0
"363",0,0,0,0,0,0,0,0,1,0,0
"364",11,2,2,1,1,2,1,0,12,1,1
"365",1,0,0,0,0,0,0,0,0,0,0
"366",1,0,0,0,0,0,0,0,0,0,0
"367",1,0,0,0,0,0,0,0,0,0,0
"368",0,0,0,0,0,0,1,0,0,0,0
"369",0,2,1,0,0,1,0,0,0,0,0
"370",0,0,0,0,0,0,1,0,12,0,0
"371",1,0,0,0,0,0,0,0,2,0,0
"372",1,1,0,0,0,0,0,0,1,0,0
"373",1,0,0,0,0,0,0,0,0,0,0
"374",1,0,0,0,0,0,0,0,0,0,0
"375",2,0,0,0,0,0,0,0,0,0,0
"376",0,0,0,0,0,0,0,0,1,0,0
"377",0,1,0,0,0,0,0,0,0,0,0
"378",1,0,0,0,0,0,0,0,1,0,0
"379",6,0,0,0,0,0,0,0,0,0,0
"380",1,0,0,0,0,0,0,0,0,0,0
"381",0,0,0,0,0,1,0,0,0,0,0
"382",2,0,0,0,0,0,0,0,1,0,0
"383",0,0,0,0,0,0,0,0,1,0,0
"384",1,0,0,0,0,0,0,0,1,0,0
"385",0,0,0,0,0,1,0,0,0,0,0
"386",0,0,0,0,0,0,0,0,1,0,0
"387",2,0,0,0,0,0,0,0,0,0,0
"388",1,0,0,0,0,0,0,0,0,0,0
"389",2,0,0,0,0,0,0,1,0,0,0
"390",0,0,0,0,0,0,0,0,1,0,0
"391",0,0,0,0,0,0,0,0,1,0,0
"392",0,2,0,0,1,0,1,1,15,0,0
"393",0,0,0,0,0,0,0,0,1,0,0
"394",0,0,0,0,0,0,0,0,1,0,0
"395",1,0,0,0,0,0,0,0,7,0,1
"396",0,0,0,0,0,0,0,0,2,0,0
"397",0,0,0,0,0,0,0,0,1,0,0
"398",0,0,0,0,0,0,1,0,0,0,0
"399",0,0,0,0,0,0,0,0,1,0,0
"400",0,0,0,0,0,0,0,0,1,0,0
"401",2,0,0,0,0,0,0,0,1,1,0
"402",4,0,0,0,0,0,1,0,2,0,0
"403",2,0,0,0,0,0,0,0,0,0,0
"404",1,0,0,0,0,0,0,0,0,0,0
"405",0,0,0,0,0,0,0,0,1,0,0
"406",22,10,2,0,0,1,1,1,24,1,1
"407",0,0,0,0,0,0,0,0,2,0,0
"408",0,0,0,0,0,0,0,0,1,0,0
"409",8,0,0,0,0,0,0,1,0,0,0
"410",1,0,0,0,0,0,0,0,9,0,0
"411",0,0,0,0,0,0,0,0,1,0,0
"412",3,0,0,0,0,0,0,0,0,0,0
"413",1,1,0,0,0,0,0,0,0,0,0
"414",0,0,0,0,0,0,0,0,1,0,0
"415",0,0,0,0,0,0,0,0,1,0,0
"416",0,1,0,0,0,0,0,0,0,0,0
"417",3,0,0,0,1,0,0,1,0,0,0
"418",1,0,0,0,0,0,0,0,0,0,0
"419",0,0,0,0,0,0,1,0,0,0,0
"420",0,0,0,0,1,0,0,0,0,0,0
"421",0,0,0,0,0,0,0,0,1,0,0
"422",4,0,0,0,0,0,0,0,1,0,0
"423",0,0,0,0,0,0,0,0,1,0,0
"424",1,1,0,0,0,0,0,0,1,0,0
"425",4,0,0,0,0,0,0,0,0,0,0
"426",0,1,0,0,0,0,0,0,0,0,0
"427",12,3,3,0,0,1,1,1,6,1,0
"428",0,0,0,0,0,0,0,0,4,0,0
"429",0,0,0,0,0,0,0,0,1,0,0
"430",2,0,0,0,0,0,0,0,0,0,0
"431",4,0,0,0,0,0,0,0,0,0,0
"432",0,0,0,1,0,0,0,0,1,0,0
"433",0,0,1,0,0,0,0,0,0,0,0
"434",0,0,0,0,0,0,0,0,4,0,0
"435",0,1,0,0,0,0,0,0,0,0,0
"436",1,0,0,0,0,0,0,0,0,0,0
"437",0,0,0,0,1,0,0,0,0,0,0
"438",0,0,0,1,0,0,0,0,0,0,0
"439",1,0,0,0,0,0,0,0,0,0,0
"440",1,1,0,0,0,0,0,0,0,0,0
"441",3,1,0,0,0,0,0,0,4,0,0
"442",0,0,0,0,0,0,0,0,2,0,0
"443",0,0,0,0,0,0,0,0,1,0,0
"444",0,0,0,0,0,0,0,0,1,0,0
"445",0,1,0,0,0,0,0,0,1,0,0
"446",0,1,0,0,0,0,0,0,0,0,0
"447",3,0,0,0,1,0,0,0,0,0,0
"448",0,0,0,0,0,0,0,0,1,0,0
"449",1,0,0,0,0,0,0,0,1,0,0
"450",3,0,0,0,0,0,0,0,2,0,0
"451",1,0,0,0,0,0,0,0,0,0,0
"452",0,0,0,0,0,0,0,1,8,0,0
"453",1,0,0,0,0,0,0,0,0,0,0
"454",1,0,0,0,0,0,0,0,0,0,0
"455",0,0,0,0,0,0,0,0,1,0,0
"456",3,1,0,0,0,1,0,0,0,0,0
"457",3,0,0,0,0,0,0,0,0,0,0
"458",1,0,0,0,0,0,0,0,0,0,0
"459",5,0,0,0,1,0,0,0,3,0,0
"460",0,0,0,1,0,0,0,0,0,0,0
"461",4,1,0,0,1,0,1,0,1,1,0
"462",1,0,0,0,1,0,0,0,0,0,0
"463",0,0,1,0,0,0,0,0,0,0,0
"464",0,2,0,0,0,0,1,1,3,0,0
"465",0,0,0,0,0,0,0,0,1,0,0
"466",0,0,0,0,0,0,0,0,1,0,0
"467",0,1,0,0,0,0,0,0,0,0,0
"468",0,0,0,0,0,0,1,0,0,0,0
"469",0,1,0,0,0,0,0,0,0,0,0
"470",1,0,0,0,0,0,0,0,0,0,0
"471",7,1,0,0,0,0,0,0,0,0,0
"472",0,1,0,0,0,0,0,0,0,0,0
"473",6,1,0,0,0,0,0,0,1,0,0
"474",0,0,0,0,0,0,0,0,1,0,0
"475",0,1,0,0,0,0,0,0,2,0,0
"476",2,1,1,0,0,0,0,0,0,0,0
"477",10,2,0,1,0,0,1,1,12,1,0
"478",1,1,0,0,0,0,0,0,3,0,0
"479",0,0,0,0,0,0,1,0,7,0,0
"480",1,1,0,0,0,0,0,0,0,0,0
"481",1,0,0,0,0,0,0,0,2,0,0
"482",0,0,1,0,0,0,0,0,0,0,0
"483",0,0,1,1,0,0,0,0,0,0,1
"484",0,0,0,0,0,0,1,0,0,0,0
"485",0,0,0,0,0,1,0,0,0,0,0
"486",1,0,0,0,0,0,0,0,0,0,0
"487",0,0,0,0,0,1,0,0,0,0,0
"488",0,0,0,0,1,0,0,0,0,0,0
"489",0,0,0,0,1,0,0,0,0,0,0
"490",1,0,0,0,0,0,0,0,0,0,0
"491",5,1,0,0,0,0,0,0,0,0,0
"492",0,0,0,0,0,0,0,0,3,0,0
"493",4,1,0,0,0,0,0,1,2,0,1
"494",0,0,0,0,0,0,0,0,1,0,0
"495",0,0,0,0,0,0,0,0,1,0,0
"496",0,0,0,0,0,1,0,0,0,0,0
"497",1,0,0,0,0,0,0,0,0,0,0
"498",2,0,0,0,0,0,0,0,0,0,0
"499",1,0,0,0,0,0,0,0,0,0,0
"500",1,0,0,0,0,0,0,0,0,0,0
"501",1,0,0,0,0,0,0,1,16,0,0
"502",0,1,0,0,0,0,0,0,0,0,0
"503",0,0,0,0,1,0,1,1,1,0,0
"504",0,0,0,0,0,0,0,0,1,0,0
"505",1,0,0,0,0,0,0,0,0,0,0
"506",1,0,0,0,0,0,0,0,0,0,0
"507",2,0,0,0,0,0,0,0,0,0,0
"508",1,1,0,0,0,0,0,0,0,0,0
"509",1,0,0,0,0,0,0,0,0,0,0
"510",0,0,1,0,0,0,0,0,0,0,0
"511",0,0,0,0,0,0,0,0,1,0,0
"512",1,0,0,0,0,0,0,0,0,0,0
"513",3,0,0,0,1,0,0,0,0,0,0
"514",2,1,1,0,0,0,0,1,2,0,0
"515",1,0,0,0,0,0,0,0,0,0,0
"516",0,0,0,0,0,0,0,0,3,0,0
"517",6,2,1,0,0,0,1,1,1,0,0
"518",2,0,0,0,0,0,0,0,1,0,0
"519",0,0,0,1,0,0,0,0,0,0,0
"520",0,0,0,0,0,0,0,0,1,0,0
"521",0,0,0,0,0,0,0,0,8,0,0
"522",1,0,0,0,0,0,0,0,0,0,0
"523",0,0,0,0,0,0,0,1,2,0,0
"524",0,0,0,0,0,0,0,0,2,0,0
"525",2,0,1,0,0,0,0,0,1,0,0
"526",1,1,1,0,0,0,0,0,0,1,0
"527",0,0,0,0,0,0,0,1,1,0,0
"528",0,1,0,0,0,0,0,0,0,0,0
"529",2,1,0,0,0,1,0,0,0,0,0
"530",0,0,0,0,0,0,0,0,1,0,0
"531",0,0,0,0,0,0,0,0,2,0,0
"532",10,2,1,0,0,0,0,1,10,1,0
"533",0,0,0,0,0,0,0,0,1,0,0
"534",0,0,0,0,0,0,1,0,0,0,0
"535",0,0,0,0,0,0,0,0,1,0,0
"536",0,0,0,0,0,0,0,0,13,0,0
"537",2,2,0,0,0,0,0,0,3,0,0
"538",2,2,0,0,0,0,0,0,2,0,0
"539",9,0,0,0,0,0,0,1,0,0,0
"540",4,1,0,0,0,0,0,0,1,0,0
"541",1,1,0,0,0,0,0,0,0,0,0
"542",1,0,0,0,0,0,0,0,0,0,0
"543",0,1,0,0,0,0,0,0,0,0,0
"544",0,0,1,0,0,0,0,0,0,0,0
"545",1,0,0,0,0,0,0,0,0,0,0
"546",2,0,0,0,0,0,0,0,0,0,0
"547",1,0,0,0,0,0,0,0,0,0,0
"548",1,0,0,0,0,0,0,0,0,0,0
"549",0,0,0,0,0,0,0,0,1,0,0
"550",0,0,0,0,0,1,0,0,0,0,0
"551",2,1,1,0,0,0,0,0,3,0,0
"552",3,0,0,0,0,0,0,0,0,0,0
"553",1,0,1,0,0,1,1,0,3,0,0
"554",4,0,0,0,0,0,0,0,1,0,0
"555",0,0,0,0,0,0,0,0,2,0,0
