"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"157",2,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,1,0,0
"159",0,0,0,0,0,0,0,0,5,0,0
"160",2,0,0,0,0,0,0,0,20,0,0
"161",0,0,0,0,0,0,0,0,1,0,0
"162",0,0,0,0,0,0,0,0,1,0,0
"163",6,6,0,0,0,1,0,1,5,0,1
"164",0,0,0,0,0,0,0,0,19,0,0
"165",2,0,0,0,0,0,0,0,0,0,0
"166",1,0,0,0,0,0,0,0,0,0,0
"167",0,0,0,0,0,0,0,0,2,0,0
"168",0,0,0,0,0,0,0,0,1,0,0
"169",1,0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,0,0,1,0,0
"171",2,1,0,0,0,1,0,0,0,0,0
"172",6,1,0,0,0,0,0,0,5,0,0
"173",2,0,0,0,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,1,0,0,0,0
"175",0,0,0,0,0,0,0,0,2,0,0
"176",1,0,0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,1,0,0,0,0
"178",1,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0,0,1,0,0
"180",1,0,0,0,0,0,0,0,8,0,0
"181",0,0,0,1,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,1,0,0
"183",1,0,0,0,0,0,0,0,2,0,0
"184",8,0,1,0,1,0,0,0,3,0,0
"185",1,0,0,0,0,0,0,0,0,0,0
"186",1,0,0,0,0,0,0,0,0,0,0
"187",5,0,0,0,0,0,0,0,2,0,0
"188",0,0,0,0,0,0,0,0,1,0,0
"189",0,1,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,1,0,0
"191",4,0,0,0,0,0,0,0,0,0,0
"192",1,0,0,0,0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0,0,1,0,0
"194",0,0,0,0,0,0,0,0,1,0,0
"195",0,0,0,0,0,0,0,0,1,0,0
"196",1,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,0,0,0,0,1,0
"198",0,0,0,0,0,0,0,0,1,0,0
"199",0,0,0,0,0,0,0,0,1,0,0
"200",3,0,0,0,0,0,0,0,0,0,0
"201",1,0,0,0,0,0,0,0,0,0,0
"202",0,0,0,0,0,1,0,0,0,0,0
"203",1,0,0,0,0,0,0,0,1,0,0
"204",0,0,0,0,0,0,0,0,4,0,0
"205",0,0,0,1,0,0,0,0,0,0,0
"206",0,0,0,0,0,1,0,0,0,0,0
"207",1,0,0,0,0,0,0,0,1,0,0
"208",0,0,0,0,0,0,0,0,1,0,0
"209",1,0,0,0,0,0,0,0,0,0,0
"210",0,1,0,0,0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0,0,2,0,0
"212",0,0,0,0,0,0,0,0,1,0,0
"213",1,0,0,0,0,0,0,0,0,0,0
"214",6,1,0,0,0,0,0,1,5,0,0
"215",0,0,0,1,0,0,0,0,0,0,0
"216",1,0,1,0,0,0,1,0,36,0,0
"217",0,0,1,0,0,0,0,0,0,0,0
"218",1,0,0,0,0,0,0,0,0,0,0
"219",8,0,0,0,1,0,0,0,0,0,0
"220",0,0,0,0,0,1,0,0,0,0,0
"221",1,0,0,0,0,0,0,0,0,0,0
"222",0,0,1,0,0,0,1,0,12,0,0
"223",8,1,0,0,0,0,0,0,0,0,0
"224",4,0,0,0,0,0,0,1,1,0,0
"225",1,0,0,0,0,0,0,0,0,0,0
"226",0,0,0,0,0,0,0,0,7,0,0
"227",0,0,0,0,1,0,0,0,0,0,0
"228",0,0,0,0,0,1,0,0,0,0,0
"229",0,0,0,0,0,0,0,0,2,0,0
"230",2,0,0,0,0,0,0,0,1,1,0
"231",0,0,0,0,0,0,0,0,1,0,0
"232",1,0,0,0,0,0,0,0,0,0,0
"233",1,0,0,0,0,0,0,0,0,0,0
"234",1,0,0,0,0,0,0,0,0,0,0
"235",1,0,0,0,0,0,0,0,0,0,0
"236",2,0,0,0,0,0,0,0,0,0,0
"237",0,0,0,0,0,0,0,0,1,0,0
"238",0,0,0,0,0,1,0,0,0,0,0
"239",1,0,0,0,0,0,0,0,0,0,0
"240",0,1,0,0,0,0,0,0,0,0,0
"241",0,0,0,0,0,0,0,0,2,0,0
"242",0,0,0,0,0,0,0,0,1,0,0
"243",0,0,0,0,0,0,0,0,4,0,0
"244",0,0,0,0,0,0,0,0,1,0,0
"245",0,2,0,0,0,0,0,0,0,0,0
"246",3,1,1,0,0,0,0,1,2,1,0
"247",1,0,0,0,0,0,0,0,0,0,0
"248",0,1,0,0,0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0,0,1,0,0
"250",0,1,0,0,0,0,0,0,0,0,0
"251",0,1,0,0,0,0,0,0,0,0,0
"252",2,1,0,0,0,0,0,0,3,0,0
"253",0,0,0,0,0,0,0,0,1,0,0
"254",3,0,0,0,1,0,0,0,0,0,0
"255",1,0,0,0,0,0,0,0,0,0,0
"256",0,0,0,0,0,0,0,0,5,0,0
"257",1,0,0,0,0,0,0,0,0,0,0
"258",1,1,0,0,0,0,0,0,0,0,0
"259",4,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,0,0,0,0,1,0,0
"261",0,1,0,0,0,0,0,0,1,0,0
"262",0,0,0,0,0,0,0,1,1,0,0
"263",0,0,0,0,0,0,0,0,1,0,0
"264",1,0,0,0,0,0,0,0,0,0,0
"265",0,0,0,0,0,0,0,0,2,0,0
"266",15,0,1,0,0,1,1,1,7,0,0
"267",4,0,0,0,0,0,0,0,4,0,0
"268",5,9,1,0,0,1,0,1,2,1,0
"269",1,0,0,0,0,0,0,0,0,0,0
"270",4,1,0,0,0,1,1,1,6,0,0
"271",0,0,0,0,0,0,0,0,6,0,0
"272",0,0,0,0,0,0,0,1,0,0,0
"273",1,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,1,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,1,0,0
"276",1,0,0,0,0,0,0,0,0,0,0
"277",0,0,0,0,0,0,0,0,1,0,0
"278",0,0,0,0,0,0,0,0,2,0,0
"279",0,1,0,0,0,0,0,0,0,0,0
"280",8,2,0,0,0,0,0,0,5,0,0
"281",2,0,1,0,0,0,0,0,0,0,0
"282",0,0,0,0,1,0,0,0,0,0,0
"283",0,0,0,0,0,0,1,0,0,0,0
"284",2,0,1,0,0,0,0,0,1,0,0
"285",1,0,0,0,0,0,0,0,3,0,0
"286",0,0,0,0,0,0,0,0,3,0,0
"287",0,0,0,0,0,0,0,0,1,0,0
"288",0,0,1,0,0,0,0,0,0,0,0
"289",1,0,0,0,0,0,0,0,0,0,0
"290",0,0,0,0,0,0,0,0,0,0,1
"291",1,0,0,0,0,0,0,0,1,0,0
"292",0,0,0,0,0,0,1,0,0,0,0
"293",0,0,1,0,0,0,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,1,0,0
"295",9,1,0,0,0,0,0,0,0,0,0
"296",1,0,0,0,0,0,1,0,5,0,0
"297",0,1,0,0,0,0,0,0,0,0,0
"298",1,0,0,0,0,0,0,0,0,0,0
"299",0,1,0,0,0,0,1,0,5,0,0
"300",2,0,0,0,0,0,0,0,0,0,0
"301",0,0,0,0,0,0,0,0,1,0,0
"302",1,0,0,0,0,0,0,0,0,0,0
"303",0,1,1,0,0,0,0,1,0,0,1
"304",3,0,0,0,0,0,0,0,1,0,0
"305",0,0,0,0,0,0,0,0,2,0,0
"306",0,1,0,0,0,1,0,0,1,1,0
"307",0,0,0,0,0,0,0,1,9,1,0
"308",0,0,0,0,0,0,0,0,3,0,0
"309",1,0,0,0,0,0,0,0,0,0,0
"310",1,0,0,0,0,0,0,0,0,0,0
"311",0,0,0,0,0,0,0,0,2,0,0
"312",0,0,0,0,0,0,0,0,1,0,0
"313",0,0,0,0,0,0,0,0,1,0,0
"314",0,2,0,0,0,0,0,0,0,0,0
"315",0,1,0,0,0,0,0,0,1,0,0
"316",0,0,0,0,0,1,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,1,0,0
"318",3,0,0,0,0,0,0,0,0,0,0
"319",1,0,0,0,0,0,1,0,1,0,0
"320",4,2,0,0,1,0,1,1,7,1,1
"321",0,0,0,0,0,0,0,0,3,0,0
"322",0,0,0,0,0,0,0,0,1,0,0
"323",2,1,0,0,0,0,0,0,3,0,0
"324",0,1,0,0,0,0,0,0,0,0,0
"325",1,0,0,0,0,0,0,0,0,0,0
"326",0,0,0,0,0,0,0,0,4,0,0
"327",0,0,0,0,1,0,0,0,0,0,0
"328",1,0,0,0,0,0,0,0,1,0,0
"329",0,0,0,0,0,0,0,0,1,0,0
"330",1,0,0,0,0,0,0,0,0,0,0
"331",1,1,0,0,0,1,1,0,0,0,0
"332",0,0,0,0,0,0,0,0,1,0,0
"333",0,0,0,0,0,0,0,0,1,0,0
"334",0,0,0,0,1,0,0,0,0,0,0
"335",0,0,0,0,0,0,0,0,1,0,0
"336",6,3,0,0,1,0,0,1,5,0,0
"337",0,0,0,0,0,0,0,0,1,0,0
"338",2,0,1,0,0,0,0,0,1,0,0
"339",0,0,0,0,0,0,1,1,1,0,0
"340",1,2,0,0,0,0,0,0,28,0,0
"341",0,0,0,0,0,0,0,0,0,1,0
"342",0,0,1,0,0,0,0,0,0,0,0
"343",0,0,0,0,0,0,0,0,1,0,0
"344",1,0,0,0,0,0,0,0,0,0,0
"345",1,0,0,0,0,0,0,0,0,0,0
"346",1,0,0,0,0,0,0,0,0,0,0
"347",1,0,0,0,0,0,0,0,0,0,0
"348",0,0,0,0,0,0,0,0,1,0,0
"349",1,0,0,0,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,2,0,0
"351",1,0,0,0,0,0,0,0,0,0,0
"352",0,0,0,0,0,1,0,0,0,0,0
"353",1,0,0,0,0,0,0,0,0,0,0
"354",0,0,0,0,0,0,0,0,1,0,0
"355",1,0,0,0,0,0,0,0,0,0,0
"356",0,0,0,0,0,0,0,0,1,0,0
"357",1,0,0,0,0,0,0,0,0,0,0
"358",3,0,0,0,0,0,0,0,1,0,0
"359",0,0,0,0,0,0,0,0,3,0,0
"360",1,0,0,0,0,0,0,1,0,0,0
"361",0,0,0,0,0,0,0,0,1,0,0
"362",1,0,0,0,0,0,0,0,0,0,0
"363",0,0,0,0,0,0,0,0,1,0,0
"364",1,1,0,0,0,0,0,0,0,0,0
"365",1,0,0,0,0,0,0,0,0,0,0
"366",0,0,0,0,0,0,0,0,4,0,0
"367",0,1,0,0,0,0,0,0,0,0,0
"368",0,0,0,0,0,0,0,0,1,0,0
"369",0,1,0,0,0,0,0,0,0,0,0
"370",0,0,0,0,0,0,0,1,0,0,0
"371",0,0,0,0,0,0,0,0,4,0,0
"372",0,0,0,0,0,0,1,0,0,0,0
"373",0,0,0,0,0,0,0,0,1,0,0
"374",0,0,0,0,0,0,0,0,1,0,0
"375",7,0,0,0,0,0,0,0,0,0,0
"376",0,0,0,0,0,0,0,0,0,0,1
"377",0,0,0,0,0,0,0,0,7,0,0
"378",0,0,0,0,0,0,0,0,1,0,0
"379",0,0,0,0,0,0,0,0,0,0,1
"380",0,0,0,0,0,0,0,0,1,0,0
"381",1,0,0,0,0,0,0,0,1,0,0
"382",0,0,0,0,0,0,0,0,4,0,0
"383",5,1,0,0,0,0,0,0,0,0,0
"384",5,0,0,0,0,0,0,0,0,0,0
"385",0,0,0,0,0,0,1,0,8,0,0
"386",0,0,0,0,0,0,0,0,1,0,0
"387",0,0,0,0,0,0,0,1,0,0,0
"388",1,0,0,0,0,0,0,0,0,0,0
"389",0,0,0,0,0,0,0,0,1,0,0
"390",2,0,0,0,0,0,0,0,0,0,0
"391",0,1,0,0,0,0,0,1,7,1,0
"392",0,0,0,0,0,0,0,0,1,0,0
"393",1,0,0,0,0,0,0,0,0,0,0
"394",1,0,0,0,0,0,0,0,0,0,0
"395",0,0,0,0,0,0,0,0,2,0,0
"396",2,0,0,0,0,0,0,1,23,0,0
"397",0,1,0,0,0,0,0,0,0,0,0
"398",1,0,0,0,0,0,0,0,0,0,0
"399",0,1,0,0,0,0,0,0,7,0,0
"400",0,0,0,0,0,0,0,0,2,0,0
"401",0,0,1,0,0,0,0,0,0,0,0
"402",1,0,0,0,0,0,0,0,0,0,0
"403",1,0,0,0,0,0,0,0,0,0,0
"404",1,0,0,0,0,0,0,0,0,0,0
"405",0,1,0,0,0,0,0,0,0,0,0
"406",1,0,0,0,0,0,0,0,0,0,0
"407",0,0,0,0,0,0,0,0,2,0,0
"408",0,0,0,0,0,0,0,0,2,0,0
"409",0,0,0,0,0,0,1,0,0,0,0
"410",8,4,3,0,0,0,1,0,22,0,0
"411",0,0,0,0,0,0,1,0,0,0,0
"412",0,0,0,0,0,0,0,0,1,0,0
"413",0,0,0,0,0,0,0,0,2,0,0
"414",0,0,0,0,0,0,0,0,2,0,0
"415",0,0,0,0,0,0,0,0,1,0,0
"416",1,0,0,0,0,0,0,0,0,0,0
"417",1,0,0,0,0,0,0,0,0,0,0
"418",0,0,0,0,0,0,0,0,1,0,0
"419",0,0,0,0,0,0,0,0,1,0,0
"420",0,0,0,0,0,0,0,0,1,0,0
"421",0,1,0,0,0,0,0,0,2,0,0
"422",1,0,0,0,0,0,0,0,0,0,0
"423",0,0,0,0,0,0,0,0,1,0,0
"424",1,0,0,0,0,0,0,0,1,0,0
"425",1,0,0,0,0,0,0,0,0,0,0
"426",0,0,0,0,0,0,0,0,1,0,0
"427",1,0,0,0,0,0,0,0,2,0,0
"428",1,0,0,0,0,0,0,0,0,0,0
"429",0,1,0,0,0,0,0,0,1,0,0
"430",6,1,0,0,0,0,0,1,0,0,0
"431",1,0,0,0,0,0,0,0,1,0,0
"432",8,1,0,0,0,1,0,1,0,0,0
"433",1,0,0,0,0,0,0,0,3,0,0
"434",3,0,0,0,0,0,0,0,0,0,0
"435",1,0,0,0,0,0,0,0,0,0,0
"436",0,0,0,0,0,0,0,0,4,0,0
"437",1,0,0,0,0,0,0,0,0,0,0
"438",0,0,0,0,0,0,0,0,1,0,0
"439",0,0,0,0,0,0,0,0,1,0,0
"440",1,0,0,0,0,0,0,0,0,0,0
"441",1,2,2,0,0,0,0,1,1,0,1
"442",0,0,0,0,0,0,1,0,2,0,0
"443",0,1,0,0,0,0,0,0,0,0,0
"444",0,0,0,0,0,0,0,0,1,0,0
"445",2,0,0,0,0,0,0,0,0,0,0
"446",19,2,2,0,0,1,0,1,2,0,0
"447",0,0,0,0,0,0,0,0,1,0,0
"448",1,0,0,0,0,0,0,0,0,0,0
"449",1,0,0,0,0,0,0,0,0,0,0
"450",2,0,0,0,0,0,0,0,0,0,0
"451",0,0,0,0,0,0,0,0,1,0,0
"452",0,0,0,0,0,1,0,0,0,0,0
"453",2,0,0,0,0,0,0,0,6,1,0
"454",0,0,2,1,0,0,0,0,0,0,0
"455",0,0,0,0,0,0,0,0,1,0,0
"456",0,0,0,0,0,0,0,0,1,0,0
"457",1,0,0,0,0,0,0,0,0,0,0
"458",2,1,0,0,0,0,0,0,4,0,0
"459",3,1,0,0,0,0,0,0,0,0,0
"460",0,0,0,0,0,0,0,0,2,0,0
"461",0,0,0,0,0,0,0,0,1,0,0
"462",2,0,0,0,0,0,0,0,0,0,0
"463",10,0,0,0,0,0,0,1,0,0,0
"464",1,0,0,0,0,0,0,0,0,0,0
"465",1,0,0,0,0,0,0,0,0,0,0
"466",5,0,0,0,0,0,0,0,3,0,0
"467",0,0,0,0,0,0,0,0,1,0,0
"468",2,0,0,0,0,1,0,0,11,0,0
"469",0,1,0,0,0,0,0,0,3,0,0
"470",0,0,0,0,0,0,0,1,2,0,0
"471",0,1,0,0,0,0,0,0,0,0,0
"472",0,2,0,0,0,0,0,0,0,0,0
"473",5,0,0,0,0,0,0,0,2,0,0
"474",8,2,0,0,0,1,0,1,9,1,0
"475",0,0,0,0,0,0,0,0,1,0,0
"476",2,1,0,0,0,0,0,0,0,0,0
"477",0,0,0,0,0,0,0,0,1,0,0
"478",1,0,0,0,0,0,0,0,0,0,0
"479",1,0,0,0,0,0,0,0,0,0,0
"480",2,0,0,0,0,0,0,0,0,0,0
"481",0,0,1,0,0,0,0,0,1,0,0
"482",2,0,0,0,0,0,0,0,0,0,0
"483",2,0,0,0,0,0,0,0,0,0,0
"484",0,0,0,0,0,0,0,0,3,0,0
"485",1,0,0,0,0,0,0,0,0,0,0
"486",0,0,0,0,0,0,0,0,0,1,0
"487",0,0,0,0,0,0,0,0,1,0,0
"488",1,0,0,0,0,0,0,0,0,0,0
"489",0,1,0,0,0,0,0,0,0,0,0
"490",1,1,0,0,0,0,0,1,0,0,0
"491",1,1,0,0,0,0,0,0,0,0,0
"492",0,0,0,0,0,0,1,0,1,0,0
"493",0,1,0,0,0,0,0,0,0,0,0
"494",0,0,0,0,0,0,0,0,25,0,0
"495",1,0,0,0,0,0,0,0,0,0,0
"496",1,0,0,0,0,0,0,0,0,0,0
"497",0,0,0,0,0,0,1,0,0,0,0
"498",2,0,0,0,0,0,0,1,0,0,0
"499",0,2,0,0,0,0,0,0,0,0,0
"500",0,0,0,0,0,0,0,0,3,0,0
"501",0,0,0,0,0,0,0,0,1,0,0
"502",1,0,0,0,0,0,0,0,0,0,0
"503",0,0,0,0,0,0,1,0,0,0,0
"504",0,0,1,0,0,0,0,0,0,0,0
"505",0,0,0,0,0,0,0,0,1,0,0
"506",0,0,0,0,0,0,0,0,1,0,0
"507",0,1,1,0,0,0,1,1,24,0,0
"508",1,1,0,0,0,0,0,0,1,0,0
"509",0,1,0,0,0,0,0,0,0,0,0
"510",0,0,0,0,0,0,0,0,1,0,0
"511",0,0,0,0,0,0,0,0,5,0,0
"512",1,0,0,0,0,0,0,0,0,0,0
"513",0,0,0,0,0,0,0,0,1,0,0
"514",0,1,0,0,0,0,0,0,0,0,0
"515",0,0,0,0,0,0,0,0,1,0,0
"516",0,0,0,0,0,0,0,0,2,0,1
"517",1,0,0,0,0,0,0,0,0,0,0
"518",0,0,0,0,0,0,0,0,2,0,0
"519",1,0,0,0,0,0,0,0,1,0,0
"520",0,0,0,0,0,0,0,0,1,0,0
"521",0,0,0,0,0,0,0,0,1,0,0
"522",1,0,0,0,0,0,0,0,0,0,0
"523",0,1,0,0,0,0,0,0,0,0,0
"524",2,0,0,0,0,0,0,0,0,0,0
"525",0,0,0,0,0,0,0,1,2,0,0
"526",1,1,0,0,0,1,0,0,1,0,0
"527",0,0,0,0,0,0,1,0,0,0,0
"528",1,0,0,0,0,0,0,0,0,0,0
"529",0,0,0,0,0,1,0,0,0,0,0
"530",1,0,0,0,0,0,0,0,0,0,0
"531",0,0,1,0,0,0,0,0,1,0,1
"532",0,0,0,0,0,0,1,0,0,0,0
"533",0,0,0,0,0,0,0,0,1,0,0
"534",2,0,0,0,0,0,0,0,0,0,0
"535",1,0,0,0,0,0,0,0,0,0,0
"536",0,0,0,0,0,0,0,0,3,0,0
"537",0,0,0,0,0,0,0,0,2,0,0
"538",0,0,0,0,0,0,0,0,1,0,0
"539",0,0,0,0,0,0,0,0,1,0,0
"540",0,0,0,0,0,0,0,0,1,0,0
"541",1,0,0,0,0,0,0,0,0,0,0
"542",0,0,0,0,0,0,0,0,6,0,0
"543",0,0,0,0,0,0,0,0,3,0,0
"544",1,0,0,0,0,0,0,0,3,0,0
"545",0,0,0,0,0,0,0,0,1,0,0
"546",0,0,0,0,0,0,0,0,2,0,0
"547",0,2,1,0,0,1,0,0,0,0,0
"548",1,0,0,0,0,0,0,0,2,0,0
"549",1,0,0,0,0,0,0,0,0,0,0
"550",3,0,0,0,0,0,0,0,0,0,0
"551",3,0,0,0,0,0,0,0,2,0,0
"552",0,0,0,0,0,0,0,0,1,0,0
"553",2,0,0,0,0,0,0,0,0,0,0
"554",1,0,0,0,0,0,0,0,0,0,0
"555",1,1,0,0,0,0,0,0,0,0,0
