"","metric","value","network","clustering"
"127","discrepancy.HL",905,"Beth_cr",946
"128","discrepancy.HL",357,"hernani_dryforestdry",946
"129","discrepancy.HL",335,"hernani_dryforestwet",946
"130","discrepancy.HL",196,"hernani_rainforestdry",946
"131","discrepancy.HL",1206,"Jamaica",946
"132","discrepancy.HL",1778,"SAFE",946
"133","discrepancy.HL",1619,"Texas",946
"134","discrepancy.HL",905,"Beth_cr",948
"135","discrepancy.HL",357,"hernani_dryforestdry",948
"136","discrepancy.HL",336,"hernani_dryforestwet",948
"137","discrepancy.HL",197,"hernani_rainforestdry",948
"138","discrepancy.HL",1209,"Jamaica",948
"139","discrepancy.HL",1781,"SAFE",948
"140","discrepancy.HL",1620,"Texas",948
"141","discrepancy.HL",1110,"Beth_cr",950
"142","discrepancy.HL",420,"hernani_dryforestdry",950
"143","discrepancy.HL",381,"hernani_dryforestwet",950
"144","discrepancy.HL",232,"hernani_rainforestdry",950
"145","discrepancy.HL",1410,"Jamaica",950
"146","discrepancy.HL",2015,"SAFE",950
"147","discrepancy.HL",1913,"Texas",950
"148","discrepancy.HL",1137,"Beth_cr",952
"149","discrepancy.HL",417,"hernani_dryforestdry",952
"150","discrepancy.HL",383,"hernani_dryforestwet",952
"151","discrepancy.HL",233,"hernani_rainforestdry",952
"152","discrepancy.HL",1464,"Jamaica",952
"153","discrepancy.HL",2049,"SAFE",952
"154","discrepancy.HL",1991,"Texas",952
"155","discrepancy.HL",1139,"Beth_cr",954
"156","discrepancy.HL",417,"hernani_dryforestdry",954
"157","discrepancy.HL",384,"hernani_dryforestwet",954
"158","discrepancy.HL",233,"hernani_rainforestdry",954
"159","discrepancy.HL",1483,"Jamaica",954
"160","discrepancy.HL",2047,"SAFE",954
"161","discrepancy.HL",1992,"Texas",954
"162","discrepancy.HL",1390,"Beth_cr",956
"163","discrepancy.HL",472,"hernani_dryforestdry",956
"164","discrepancy.HL",445,"hernani_dryforestwet",956
"165","discrepancy.HL",263,"hernani_rainforestdry",956
"166","discrepancy.HL",1728,"Jamaica",956
"167","discrepancy.HL",2357,"SAFE",956
"168","discrepancy.HL",2317,"Texas",956
"169","discrepancy.HL",1392,"Beth_cr",958
"170","discrepancy.HL",474,"hernani_dryforestdry",958
"171","discrepancy.HL",442,"hernani_dryforestwet",958
"172","discrepancy.HL",266,"hernani_rainforestdry",958
"173","discrepancy.HL",1727,"Jamaica",958
"174","discrepancy.HL",2376,"SAFE",958
"175","discrepancy.HL",2356,"Texas",958
"176","discrepancy.HL",1398,"Beth_cr",960
"177","discrepancy.HL",479,"hernani_dryforestdry",960
"178","discrepancy.HL",439,"hernani_dryforestwet",960
"179","discrepancy.HL",267,"hernani_rainforestdry",960
"180","discrepancy.HL",1720,"Jamaica",960
"181","discrepancy.HL",2370,"SAFE",960
"182","discrepancy.HL",2337,"Texas",960
"183","discrepancy.HL",1676,"Beth_cr",962
"184","discrepancy.HL",559,"hernani_dryforestdry",962
"185","discrepancy.HL",496,"hernani_dryforestwet",962
"186","discrepancy.HL",298,"hernani_rainforestdry",962
"187","discrepancy.HL",2060,"Jamaica",962
"188","discrepancy.HL",2822,"SAFE",962
"189","discrepancy.HL",2779,"Texas",962
"190","discrepancy.HL",1758,"Beth_cr",964
"191","discrepancy.HL",565,"hernani_dryforestdry",964
"192","discrepancy.HL",507,"hernani_dryforestwet",964
"193","discrepancy.HL",308,"hernani_rainforestdry",964
"194","discrepancy.HL",2071,"Jamaica",964
"195","discrepancy.HL",2862,"SAFE",964
"196","discrepancy.HL",2870,"Texas",964
"197","discrepancy.HL",1769,"Beth_cr",966
"198","discrepancy.HL",560,"hernani_dryforestdry",966
"199","discrepancy.HL",509,"hernani_dryforestwet",966
"200","discrepancy.HL",305,"hernani_rainforestdry",966
"201","discrepancy.HL",2085,"Jamaica",966
"202","discrepancy.HL",2898,"SAFE",966
"203","discrepancy.HL",2891,"Texas",966
"204","discrepancy.HL",1873,"Beth_cr",968
"205","discrepancy.HL",588,"hernani_dryforestdry",968
"206","discrepancy.HL",538,"hernani_dryforestwet",968
"207","discrepancy.HL",325,"hernani_rainforestdry",968
"208","discrepancy.HL",2286,"Jamaica",968
"209","discrepancy.HL",3145,"SAFE",968
"210","discrepancy.HL",3069,"Texas",968
"211","discrepancy.HL",2319,"Beth_cr",970
"212","discrepancy.HL",679,"hernani_dryforestdry",970
"213","discrepancy.HL",609,"hernani_dryforestwet",970
"214","discrepancy.HL",360,"hernani_rainforestdry",970
"215","discrepancy.HL",2562,"Jamaica",970
"216","discrepancy.HL",3519,"SAFE",970
"217","discrepancy.HL",3625,"Texas",970
"218","discrepancy.HL",2252,"Beth_cr",972
"219","discrepancy.HL",684,"hernani_dryforestdry",972
"220","discrepancy.HL",612,"hernani_dryforestwet",972
"221","discrepancy.HL",362,"hernani_rainforestdry",972
"222","discrepancy.HL",2566,"Jamaica",972
"223","discrepancy.HL",3474,"SAFE",972
"224","discrepancy.HL",3590,"Texas",972
"225","discrepancy.HL",2252,"Beth_cr",974
"226","discrepancy.HL",686,"hernani_dryforestdry",974
"227","discrepancy.HL",613,"hernani_dryforestwet",974
"228","discrepancy.HL",362,"hernani_rainforestdry",974
"229","discrepancy.HL",2575,"Jamaica",974
"230","discrepancy.HL",3493,"SAFE",974
"231","discrepancy.HL",3600,"Texas",974
"232","discrepancy.HL",3060,"Beth_cr",976
"233","discrepancy.HL",866,"hernani_dryforestdry",976
"234","discrepancy.HL",770,"hernani_dryforestwet",976
"235","discrepancy.HL",460,"hernani_rainforestdry",976
"236","discrepancy.HL",3352,"Jamaica",976
"237","discrepancy.HL",4582,"SAFE",976
"238","discrepancy.HL",4869,"Texas",976
"239","discrepancy.HL",3266,"Beth_cr",978
"240","discrepancy.HL",868,"hernani_dryforestdry",978
"241","discrepancy.HL",779,"hernani_dryforestwet",978
"242","discrepancy.HL",466,"hernani_rainforestdry",978
"243","discrepancy.HL",3427,"Jamaica",978
"244","discrepancy.HL",4605,"SAFE",978
"245","discrepancy.HL",5047,"Texas",978
"246","discrepancy.HL",3268,"Beth_cr",980
"247","discrepancy.HL",870,"hernani_dryforestdry",980
"248","discrepancy.HL",778,"hernani_dryforestwet",980
"249","discrepancy.HL",466,"hernani_rainforestdry",980
"250","discrepancy.HL",3444,"Jamaica",980
"251","discrepancy.HL",4599,"SAFE",980
"252","discrepancy.HL",5062,"Texas",980
