"","metric","value","network","clustering"
"129","number.of.species.HL",9,"hernani_dryforestwet",946
"130","number.of.species.HL",8,"hernani_rainforestdry",946
"131","number.of.species.HL",13,"Jamaica",946
"132","number.of.species.HL",22,"SAFE",946
"133","number.of.species.HL",16,"Texas",946
"134","number.of.species.HL",11,"Beth_cr",948
"135","number.of.species.HL",7,"hernani_dryforestdry",948
"136","number.of.species.HL",9,"hernani_dryforestwet",948
"137","number.of.species.HL",8,"hernani_rainforestdry",948
"138","number.of.species.HL",13,"Jamaica",948
"139","number.of.species.HL",22,"SAFE",948
"140","number.of.species.HL",16,"Texas",948
"141","number.of.species.HL",11,"Beth_cr",950
"142","number.of.species.HL",7,"hernani_dryforestdry",950
"143","number.of.species.HL",9,"hernani_dryforestwet",950
"144","number.of.species.HL",8,"hernani_rainforestdry",950
"145","number.of.species.HL",13,"Jamaica",950
"146","number.of.species.HL",22,"SAFE",950
"147","number.of.species.HL",16,"Texas",950
"148","number.of.species.HL",11,"Beth_cr",952
"149","number.of.species.HL",7,"hernani_dryforestdry",952
"150","number.of.species.HL",9,"hernani_dryforestwet",952
"151","number.of.species.HL",8,"hernani_rainforestdry",952
"152","number.of.species.HL",13,"Jamaica",952
"153","number.of.species.HL",22,"SAFE",952
"154","number.of.species.HL",16,"Texas",952
"155","number.of.species.HL",11,"Beth_cr",954
"156","number.of.species.HL",7,"hernani_dryforestdry",954
"157","number.of.species.HL",9,"hernani_dryforestwet",954
"158","number.of.species.HL",8,"hernani_rainforestdry",954
"159","number.of.species.HL",13,"Jamaica",954
"160","number.of.species.HL",22,"SAFE",954
"161","number.of.species.HL",16,"Texas",954
"162","number.of.species.HL",11,"Beth_cr",956
"163","number.of.species.HL",7,"hernani_dryforestdry",956
"164","number.of.species.HL",9,"hernani_dryforestwet",956
"165","number.of.species.HL",8,"hernani_rainforestdry",956
"166","number.of.species.HL",13,"Jamaica",956
"167","number.of.species.HL",22,"SAFE",956
"168","number.of.species.HL",16,"Texas",956
"169","number.of.species.HL",11,"Beth_cr",958
"170","number.of.species.HL",7,"hernani_dryforestdry",958
"171","number.of.species.HL",9,"hernani_dryforestwet",958
"172","number.of.species.HL",8,"hernani_rainforestdry",958
"173","number.of.species.HL",13,"Jamaica",958
"174","number.of.species.HL",22,"SAFE",958
"175","number.of.species.HL",16,"Texas",958
"176","number.of.species.HL",11,"Beth_cr",960
"177","number.of.species.HL",7,"hernani_dryforestdry",960
"178","number.of.species.HL",9,"hernani_dryforestwet",960
"179","number.of.species.HL",8,"hernani_rainforestdry",960
"180","number.of.species.HL",13,"Jamaica",960
"181","number.of.species.HL",22,"SAFE",960
"182","number.of.species.HL",16,"Texas",960
"183","number.of.species.HL",11,"Beth_cr",962
"184","number.of.species.HL",7,"hernani_dryforestdry",962
"185","number.of.species.HL",9,"hernani_dryforestwet",962
"186","number.of.species.HL",8,"hernani_rainforestdry",962
"187","number.of.species.HL",13,"Jamaica",962
"188","number.of.species.HL",22,"SAFE",962
"189","number.of.species.HL",16,"Texas",962
"190","number.of.species.HL",11,"Beth_cr",964
"191","number.of.species.HL",7,"hernani_dryforestdry",964
"192","number.of.species.HL",9,"hernani_dryforestwet",964
"193","number.of.species.HL",8,"hernani_rainforestdry",964
"194","number.of.species.HL",13,"Jamaica",964
"195","number.of.species.HL",22,"SAFE",964
"196","number.of.species.HL",16,"Texas",964
"197","number.of.species.HL",11,"Beth_cr",966
"198","number.of.species.HL",7,"hernani_dryforestdry",966
"199","number.of.species.HL",9,"hernani_dryforestwet",966
"200","number.of.species.HL",8,"hernani_rainforestdry",966
"201","number.of.species.HL",13,"Jamaica",966
"202","number.of.species.HL",22,"SAFE",966
"203","number.of.species.HL",16,"Texas",966
"204","number.of.species.HL",11,"Beth_cr",968
"205","number.of.species.HL",7,"hernani_dryforestdry",968
"206","number.of.species.HL",9,"hernani_dryforestwet",968
"207","number.of.species.HL",8,"hernani_rainforestdry",968
"208","number.of.species.HL",13,"Jamaica",968
"209","number.of.species.HL",22,"SAFE",968
"210","number.of.species.HL",16,"Texas",968
"211","number.of.species.HL",11,"Beth_cr",970
"212","number.of.species.HL",7,"hernani_dryforestdry",970
"213","number.of.species.HL",9,"hernani_dryforestwet",970
"214","number.of.species.HL",8,"hernani_rainforestdry",970
"215","number.of.species.HL",13,"Jamaica",970
"216","number.of.species.HL",22,"SAFE",970
"217","number.of.species.HL",16,"Texas",970
"218","number.of.species.HL",11,"Beth_cr",972
"219","number.of.species.HL",7,"hernani_dryforestdry",972
"220","number.of.species.HL",9,"hernani_dryforestwet",972
"221","number.of.species.HL",8,"hernani_rainforestdry",972
"222","number.of.species.HL",13,"Jamaica",972
"223","number.of.species.HL",22,"SAFE",972
"224","number.of.species.HL",16,"Texas",972
"225","number.of.species.HL",11,"Beth_cr",974
"226","number.of.species.HL",7,"hernani_dryforestdry",974
"227","number.of.species.HL",9,"hernani_dryforestwet",974
"228","number.of.species.HL",8,"hernani_rainforestdry",974
"229","number.of.species.HL",13,"Jamaica",974
"230","number.of.species.HL",22,"SAFE",974
"231","number.of.species.HL",16,"Texas",974
"232","number.of.species.HL",11,"Beth_cr",976
"233","number.of.species.HL",7,"hernani_dryforestdry",976
"234","number.of.species.HL",9,"hernani_dryforestwet",976
